"","Query.seq.ID","Subject.seq.ID","X.ID","Alignment.length","X..mismatches","X..gap.openings","start.in.query","end.in.query","start.in.subject","end.in.subject","evalue","bitscore","match.length.query","match.length.subject"
"83228","Nsylvestris_NODE_33474_length_337_cov_6","Ntome_NODE_4617_length_3180_cov_160",95,320,13,1,1,320,100,416,7.35e-141,499,319,316
"83229","Nsylvestris_NODE_33475_length_337_cov_6","Ntome_NODE_3871_length_3397_cov_190",92.33,339,16,3,1,337,681,1011,4.46e-133,473,336,330
"83230","Nsylvestris_NODE_33476_length_337_cov_6","Ntome_NODE_21637_length_1072_cov_66",88.202,178,7,5,97,260,432,609,8.35e-51,200,163,177
"83231","Nsylvestris_NODE_33477_length_337_cov_6","Ntome_NODE_5811_length_2892_cov_20",93.443,305,17,3,33,337,1238,937,7.51e-126,449,304,301
"83232","Nsylvestris_NODE_33478_length_337_cov_6","Ntome_NODE_691_length_5576_cov_215",83.133,83,10,3,10,88,3559,3641,1.9e-12,73.1,78,82
"83233","Nsylvestris_NODE_33482_length_337_cov_4","Ntome_NODE_20688_length_1137_cov_19",92.537,335,23,1,5,337,613,279,9.58e-135,479,332,334
"83234","Nsylvestris_NODE_33483_length_337_cov_4","Ntome_NODE_27780_length_721_cov_12",91.746,315,9,6,38,337,1,313,1.64e-117,422,299,312
"83235","Nsylvestris_NODE_33484_length_337_cov_4","Ntome_NODE_27785_length_721_cov_7",90.728,302,20,5,38,337,712,417,9.92e-110,396,299,295
"83236","Nsylvestris_NODE_33485_length_337_cov_4","Ntome_NODE_5201_length_3031_cov_37",95.255,274,13,0,3,276,271,544,2.1e-121,435,273,273
"83237","Nsylvestris_NODE_33487_length_337_cov_4","Ntome_NODE_979_length_5119_cov_156",94.925,335,17,0,3,337,1841,2175,1.21e-148,525,334,334
"83241","Nsylvestris_NODE_33489_length_337_cov_3","Ntome_NODE_20364_length_1164_cov_83",84.158,101,11,5,83,181,209,112,1.46e-18,93.5,98,97
"83242","Nsylvestris_NODE_33491_length_337_cov_3","Ntome_NODE_272_length_6943_cov_198",88.618,123,14,0,1,123,4175,4297,8.53e-36,150,122,122
"83258","Nsylvestris_NODE_33504_length_336_cov_10","Ntome_NODE_1045_length_5024_cov_209",89.583,48,4,1,160,206,4105,4058,1.47e-08,60.2,46,47
"83259","Nsylvestris_NODE_33505_length_336_cov_8","Ntome_NODE_822_length_5351_cov_294",86.022,186,19,6,155,336,4801,4619,1.39e-48,193,181,182
"83260","Nsylvestris_NODE_33508_length_336_cov_6","Ntome_NODE_37647_length_296_cov_5",94.366,213,12,0,34,246,296,84,3.66e-89,327,212,212
"83261","Nsylvestris_NODE_33509_length_336_cov_6","Ntome_NODE_12021_length_1955_cov_72",93.452,336,20,2,1,336,1493,1160,2.64e-140,497,335,333
"83267","Nsylvestris_NODE_33516_length_336_cov_4","Ntome_NODE_32666_length_501_cov_4",90.355,197,18,1,1,196,203,7,4.87e-68,257,195,196
"83271","Nsylvestris_NODE_33519_length_336_cov_4","Ntome_NODE_25620_length_826_cov_27",97.321,336,8,1,1,336,144,478,5.51e-162,569,335,334
"83272","Nsylvestris_NODE_33522_length_336_cov_3","Ntome_NODE_8571_length_2402_cov_63",95.821,335,12,2,1,334,404,71,4.32e-153,540,333,333
"83273","Nsylvestris_NODE_33524_length_336_cov_3","Ntome_NODE_25648_length_825_cov_5",91.875,320,24,2,19,336,504,823,9.68e-125,446,317,319
"83274","Nsylvestris_NODE_33525_length_336_cov_3","Ntome_NODE_35248_length_364_cov_4",83.792,327,39,11,15,336,361,44,2.87e-80,298,321,317
"83275","Nsylvestris_NODE_33528_length_336_cov_3","Ntome_NODE_2516_length_3902_cov_145",85.07,355,30,11,2,336,1387,1036,4.7e-93,340,334,351
"83293","Nsylvestris_NODE_33544_length_335_cov_12","Ntome_NODE_5825_length_2890_cov_23",83.673,343,48,3,1,335,1648,1990,7.9e-86,316,334,342
"83294","Nsylvestris_NODE_33545_length_335_cov_10","Ntome_NODE_3515_length_3511_cov_71",82.353,238,34,8,100,335,1775,1544,8.3e-51,200,235,231
"83295","Nsylvestris_NODE_33547_length_335_cov_8","Ntome_NODE_15141_length_1619_cov_249",97.059,34,0,1,303,335,400,433,1.9e-07,56.5,32,33
"83299","Nsylvestris_NODE_33549_length_335_cov_7","Ntome_NODE_4845_length_3124_cov_51",85.115,262,32,7,76,333,686,944,3.75e-69,261,257,258
"83300","Nsylvestris_NODE_33551_length_335_cov_6","Ntome_NODE_3047_length_3679_cov_106",92.174,345,14,5,1,335,1751,1410,1.23e-133,475,334,341
"83301","Nsylvestris_NODE_33554_length_335_cov_5","Ntome_NODE_21594_length_1075_cov_30",91.884,345,15,7,1,334,66,408,5.73e-132,470,333,342
"83302","Nsylvestris_NODE_33556_length_335_cov_5","Ntome_NODE_35836_length_344_cov_2",93.119,218,10,3,1,218,121,333,2.84e-85,315,217,212
"83303","Nsylvestris_NODE_33559_length_335_cov_5","Ntome_NODE_11093_length_2062_cov_10",94.328,335,19,0,1,335,643,309,2.61e-145,514,334,334
"83304","Nsylvestris_NODE_33560_length_335_cov_5","Ntome_NODE_25832_length_814_cov_12",89.671,213,17,3,124,332,256,467,8.07e-71,267,208,211
"83305","Nsylvestris_NODE_33564_length_335_cov_4","Ntome_NODE_31393_length_575_cov_4",96.04,101,4,0,235,335,532,432,3.03e-40,165,100,100
"83306","Nsylvestris_NODE_33565_length_335_cov_4","Ntome_NODE_4568_length_3192_cov_103",90.909,330,22,2,13,335,1893,1565,5.81e-122,436,322,328
"83307","Nsylvestris_NODE_33572_length_335_cov_3","Ntome_NODE_16738_length_1472_cov_137",96.716,335,11,0,1,335,1268,934,1.19e-158,558,334,334
"83308","Nsylvestris_NODE_33575_length_334_cov_191","Ntome_NODE_15047_length_1630_cov_235",98.182,55,1,0,280,334,824,770,1.12e-19,97.1,54,54
"83309","Nsylvestris_NODE_33576_length_334_cov_28","Ntome_NODE_38898_length_269_cov_78",93.939,231,11,1,100,330,2,229,1e-94,346,230,227
"83310","Nsylvestris_NODE_33578_length_334_cov_9","Ntome_NODE_13798_length_1758_cov_11",95.082,61,3,0,236,296,1582,1642,1.12e-19,97.1,60,60
"83314","Nsylvestris_NODE_33585_length_334_cov_5","Ntome_NODE_32710_length_497_cov_241",87.943,282,17,8,1,266,217,497,7.87e-86,316,265,280
"83318","Nsylvestris_NODE_33596_length_334_cov_4","Ntome_NODE_18052_length_1354_cov_19",92.72,261,19,0,1,261,310,50,3.56e-104,377,260,260
"83322","Nsylvestris_NODE_33605_length_334_cov_2","Ntome_NODE_13215_length_1818_cov_29",86.025,322,24,8,4,323,157,459,1.31e-88,326,319,302
"83323","Nsylvestris_NODE_33606_length_334_cov_2","Ntome_NODE_18339_length_1331_cov_13",88.791,339,17,6,1,334,975,1297,9.83e-110,396,333,322
"83334","Nsylvestris_NODE_33613_length_333_cov_8","Ntome_NODE_1180_length_4860_cov_111",95.441,329,11,1,5,333,3779,4103,1.55e-147,521,328,324
"83340","Nsylvestris_NODE_33616_length_333_cov_7","Ntome_NODE_2449_length_3933_cov_86",94.91,334,16,1,1,333,2602,2935,1.55e-147,521,332,333
"83341","Nsylvestris_NODE_33617_length_333_cov_6","Ntome_NODE_8181_length_2463_cov_131",94.118,340,11,1,1,331,706,1045,1.21e-143,508,330,339
"83342","Nsylvestris_NODE_33618_length_333_cov_6","Ntome_NODE_24507_length_892_cov_36",96.687,332,11,0,1,332,99,430,5.49e-157,553,331,331
"83343","Nsylvestris_NODE_33619_length_333_cov_6","Ntome_NODE_3726_length_3443_cov_169",100,28,0,0,1,28,2187,2214,2.44e-06,52.8,27,27
"83344","Nsylvestris_NODE_33621_length_333_cov_5","Ntome_NODE_32191_length_537_cov_4",86.545,275,32,5,63,333,409,136,2.84e-80,298,270,273
"83345","Nsylvestris_NODE_33623_length_333_cov_5","Ntome_NODE_24827_length_873_cov_19",87.582,153,17,2,42,194,276,426,1.39e-43,176,152,150
"83346","Nsylvestris_NODE_33625_length_333_cov_5","Ntome_NODE_15952_length_1543_cov_30",80,160,28,3,160,317,1106,1263,3.07e-25,115,157,157
"83351","Nsylvestris_NODE_33632_length_333_cov_3","Ntome_NODE_3174_length_3629_cov_221",82.517,143,11,5,72,200,2298,2156,1.1e-24,113,128,142
"83352","Nsylvestris_NODE_33633_length_333_cov_3","Ntome_NODE_42_length_10190_cov_24",80.519,308,23,13,33,333,9333,9056,2.29e-51,202,300,277
"83371","Nsylvestris_NODE_33651_length_332_cov_6","Ntome_NODE_22671_length_1005_cov_57",94.595,333,17,1,1,332,775,443,2.58e-145,514,331,332
"83372","Nsylvestris_NODE_33652_length_332_cov_5","Ntome_NODE_1399_length_4629_cov_226",94.529,329,17,1,1,329,3322,3649,4.32e-143,507,328,327
"83377","Nsylvestris_NODE_33656_length_332_cov_4","Ntome_NODE_5096_length_3055_cov_50",98.193,332,6,0,1,332,1647,1978,2.51e-165,580,331,331
"83380","Nsylvestris_NODE_33658_length_332_cov_4","Ntome_NODE_29456_length_650_cov_6",88.52,331,38,0,2,332,291,621,2.1e-111,401,330,330
"83381","Nsylvestris_NODE_33661_length_332_cov_3","Ntome_NODE_15289_length_1606_cov_25",84.384,365,24,15,1,332,1012,1376,3.61e-89,327,331,364
"83388","Nsylvestris_NODE_33667_length_332_cov_3","Ntome_NODE_22894_length_990_cov_191",94.277,332,19,0,1,332,328,659,1.2e-143,508,331,331
"83389","Nsylvestris_NODE_33668_length_332_cov_3","Ntome_NODE_4100_length_3321_cov_170",93.827,162,10,0,160,321,3268,3107,3.74e-64,244,161,161
"83390","Nsylvestris_NODE_33669_length_332_cov_3","Ntome_NODE_9845_length_2219_cov_241",91.575,273,21,2,6,277,1891,1620,1.27e-103,375,271,271
"83391","Nsylvestris_NODE_33670_length_332_cov_2","Ntome_NODE_7273_length_2610_cov_104",92.169,332,26,0,1,332,387,718,5.67e-132,470,331,331
"83392","Nsylvestris_NODE_33671_length_332_cov_2","Ntome_NODE_30473_length_610_cov_5",94.828,232,11,1,1,231,232,1,3.56e-99,361,230,231
"83393","Nsylvestris_NODE_33674_length_331_cov_190","Ntome_NODE_22609_length_1009_cov_265",93.165,278,19,0,1,278,391,114,1.25e-113,409,277,277
"83396","Nsylvestris_NODE_33677_length_331_cov_10","Ntome_NODE_31497_length_571_cov_53",92.308,65,5,0,11,75,70,6,1.43e-18,93.5,64,64
"83397","Nsylvestris_NODE_33679_length_331_cov_8","Ntome_NODE_12534_length_1895_cov_96",88.716,257,25,2,79,331,570,314,3.63e-84,311,252,256
"83398","Nsylvestris_NODE_33680_length_331_cov_8","Ntome_NODE_19432_length_1239_cov_285",84.431,167,10,3,180,331,255,90,8.37e-36,150,151,165
"83404","Nsylvestris_NODE_33690_length_331_cov_4","Ntome_NODE_5952_length_2861_cov_26",94.833,329,17,0,3,331,2203,1875,2.58e-145,514,328,328
"83405","Nsylvestris_NODE_33692_length_331_cov_3","Ntome_NODE_20382_length_1163_cov_12",92.517,147,11,0,10,156,1017,1163,3.78e-54,211,146,146
"83406","Nsylvestris_NODE_33696_length_331_cov_3","Ntome_NODE_1851_length_4271_cov_133",88.822,331,15,14,12,331,1634,1953,5.86e-107,387,319,319
"83415","Nsylvestris_NODE_33705_length_330_cov_182","Ntome_NODE_4730_length_3152_cov_249",96.61,59,2,0,272,330,603,545,3.06e-20,99,58,58
"83416","Nsylvestris_NODE_33706_length_330_cov_8","Ntome_NODE_5870_length_2879_cov_150",96.049,329,12,1,1,329,1794,1467,1.97e-151,534,328,327
"83417","Nsylvestris_NODE_33710_length_330_cov_5","Ntome_NODE_910_length_5214_cov_141",73.01,289,70,7,4,288,3178,3462,3.96e-19,95.3,284,284
"83418","Nsylvestris_NODE_33713_length_330_cov_5","Ntome_NODE_3337_length_3572_cov_107",96.949,295,8,1,35,329,2118,1825,3.34e-139,494,294,293
"83419","Nsylvestris_NODE_33715_length_330_cov_4","Ntome_NODE_11714_length_1990_cov_46",97.826,322,7,0,9,330,1016,695,4.2e-158,556,321,321
"83420","Nsylvestris_NODE_33717_length_330_cov_4","Ntome_NODE_20000_length_1192_cov_36",85.46,337,20,12,9,324,83,411,4.64e-88,324,315,328
"83426","Nsylvestris_NODE_33720_length_330_cov_3","Ntome_NODE_32399_length_521_cov_8",98.246,57,1,0,96,152,1,57,8.52e-21,100,56,56
"83427","Nsylvestris_NODE_33722_length_330_cov_3","Ntome_NODE_21382_length_1090_cov_9",90.12,334,27,5,1,330,436,767,9.56e-120,429,329,331
"83430","Nsylvestris_NODE_33724_length_330_cov_3","Ntome_NODE_7489_length_2573_cov_86",94.817,328,13,2,1,324,328,1,1.19e-143,508,323,327
"83431","Nsylvestris_NODE_33726_length_330_cov_3","Ntome_NODE_6421_length_2763_cov_99",97.879,330,6,1,1,330,1704,1376,5.4e-162,569,329,328
"83432","Nsylvestris_NODE_33727_length_330_cov_3","Ntome_NODE_14390_length_1697_cov_10",96.154,234,6,2,1,231,1464,1697,9.77e-105,379,230,233
"83433","Nsylvestris_NODE_33728_length_330_cov_3","Ntome_NODE_8769_length_2375_cov_21",95.86,314,11,2,1,312,1880,1567,4.3e-143,507,311,313
"83437","Nsylvestris_NODE_33735_length_330_cov_1","Ntome_NODE_3890_length_3391_cov_91",87.44,207,7,2,120,324,2528,2339,6.27e-57,220,204,189
"83442","Nsylvestris_NODE_33740_length_328_cov_174","Ntome_NODE_30499_length_608_cov_173",94.304,158,7,2,66,222,402,246,4.78e-63,241,156,156
"83443","Nsylvestris_NODE_33741_length_329_cov_51","Ntome_NODE_24578_length_887_cov_204",97.403,231,6,0,44,274,306,76,3.48e-109,394,230,230
"83444","Nsylvestris_NODE_33742_length_329_cov_36","Ntome_NODE_33331_length_455_cov_37",90.036,281,10,10,7,271,385,107,2.75e-95,348,264,278
"83448","Nsylvestris_NODE_33746_length_329_cov_10","Ntome_NODE_3904_length_3385_cov_75",93.684,190,12,0,1,190,3367,3178,2.18e-76,285,189,189
"83452","Nsylvestris_NODE_33749_length_329_cov_8","Ntome_NODE_4845_length_3124_cov_51",84.211,323,47,4,2,322,1257,1577,3.6e-84,311,320,320
"83455","Nsylvestris_NODE_33751_length_329_cov_6","Ntome_NODE_33423_length_450_cov_7",95.324,278,13,0,1,278,352,75,1.22e-123,442,277,277
"83459","Nsylvestris_NODE_33762_length_329_cov_4","Ntome_NODE_6529_length_2743_cov_128",100,28,0,0,6,33,1603,1576,2.41e-06,52.8,27,27
"83460","Nsylvestris_NODE_33763_length_329_cov_4","Ntome_NODE_15743_length_1564_cov_17",90.09,333,23,8,1,328,1518,1191,4.44e-118,424,327,327
"83461","Nsylvestris_NODE_33766_length_329_cov_3","Ntome_NODE_25429_length_837_cov_8",88.35,309,24,5,8,305,182,489,3.53e-99,361,297,307
"83462","Nsylvestris_NODE_33767_length_329_cov_3","Ntome_NODE_5461_length_2972_cov_60",90,330,31,2,1,329,999,1327,1.23e-118,425,328,328
"83463","Nsylvestris_NODE_33769_length_329_cov_3","Ntome_NODE_21794_length_1061_cov_224",92.742,124,6,1,3,126,966,846,1.37e-43,176,123,120
"83466","Nsylvestris_NODE_33778_length_328_cov_12","Ntome_NODE_21777_length_1063_cov_29",89.726,292,30,0,36,327,726,1017,4.52e-103,374,291,291
"83467","Nsylvestris_NODE_33780_length_328_cov_10","Ntome_NODE_16281_length_1511_cov_47",95.89,73,2,1,4,76,283,212,8.4e-26,117,72,71
"83472","Nsylvestris_NODE_33785_length_328_cov_7","Ntome_NODE_35479_length_355_cov_8",77.593,241,41,13,89,323,18,251,8.34e-31,134,234,233
"83476","Nsylvestris_NODE_33789_length_328_cov_6","Ntome_NODE_1123_length_4927_cov_98",96.341,328,12,0,1,328,1250,923,4.21e-153,540,327,327
"83477","Nsylvestris_NODE_33792_length_328_cov_5","Ntome_NODE_5096_length_3055_cov_50",97.256,328,9,0,1,328,503,176,4.18e-158,556,327,327
"83483","Nsylvestris_NODE_33802_length_328_cov_3","Ntome_NODE_36636_length_320_cov_4",93.262,282,19,0,47,328,1,282,7.4e-116,416,281,281
"83484","Nsylvestris_NODE_33804_length_328_cov_3","Ntome_NODE_1477_length_4551_cov_48",88.182,330,36,3,1,328,4192,4520,4.48e-108,390,327,328
"83485","Nsylvestris_NODE_33807_length_328_cov_2","Ntome_NODE_17967_length_1361_cov_45",96.951,328,10,0,1,328,546,873,1.94e-156,551,327,327
"83489","Nsylvestris_NODE_33814_length_327_cov_11","Ntome_NODE_13153_length_1825_cov_33",88.462,104,10,1,55,156,154,257,5e-28,124,101,103
"83498","Nsylvestris_NODE_33823_length_327_cov_6","Ntome_NODE_21218_length_1101_cov_10",94.19,327,8,2,1,327,137,452,1.54e-137,488,326,315
"83499","Nsylvestris_NODE_33824_length_327_cov_5","Ntome_NODE_413_length_6262_cov_150",95.758,330,10,2,1,327,113,441,9.08e-150,529,326,328
"83500","Nsylvestris_NODE_33828_length_327_cov_5","Ntome_NODE_6570_length_2735_cov_106",86.462,325,31,5,7,321,1566,1245,3.53e-94,344,314,321
"83501","Nsylvestris_NODE_33832_length_327_cov_4","Ntome_NODE_28229_length_700_cov_4",89.439,303,22,8,1,294,409,108,4.5e-103,374,293,301
"83502","Nsylvestris_NODE_33833_length_327_cov_4","Ntome_NODE_474_length_6094_cov_95",92.248,258,18,2,4,259,4425,4682,2.71e-100,364,255,257
"83503","Nsylvestris_NODE_33835_length_327_cov_4","Ntome_NODE_1275_length_4754_cov_106",82.315,311,32,16,21,327,4074,3783,2.85e-65,248,306,291
"83504","Nsylvestris_NODE_33842_length_327_cov_3","Ntome_NODE_17803_length_1374_cov_184",100,29,0,0,1,29,206,178,6.66e-07,54.7,28,28
"83505","Nsylvestris_NODE_33845_length_327_cov_2","Ntome_NODE_29973_length_629_cov_10",95.783,332,8,4,1,327,265,595,2.52e-150,531,326,330
"83506","Nsylvestris_NODE_33847_length_327_cov_2","Ntome_NODE_164_length_7676_cov_207",91.667,84,7,0,244,327,4209,4292,8.37e-26,117,83,83
"83510","Nsylvestris_NODE_33849_length_326_cov_200","Ntome_NODE_13196_length_1820_cov_211",96.466,283,8,2,44,326,91,371,7.19e-131,466,282,280
"83514","Nsylvestris_NODE_33855_length_326_cov_8","Ntome_NODE_39426_length_259_cov_5",95.706,163,6,1,1,162,163,1,3.64e-69,261,161,162
"83515","Nsylvestris_NODE_33856_length_326_cov_7","Ntome_NODE_14553_length_1680_cov_16",91.718,326,27,0,1,326,691,366,5.6e-127,453,325,325
"83516","Nsylvestris_NODE_33857_length_326_cov_6","Ntome_NODE_13233_length_1816_cov_186",100,28,0,0,1,28,94,121,2.39e-06,52.8,27,27
"83517","Nsylvestris_NODE_33858_length_326_cov_5","Ntome_NODE_10918_length_2083_cov_99",85.321,327,43,4,4,326,605,280,7.61e-91,333,322,325
"83518","Nsylvestris_NODE_33859_length_326_cov_5","Ntome_NODE_37038_length_310_cov_3",93.092,304,14,3,6,309,14,310,1.57e-122,438,303,296
"83521","Nsylvestris_NODE_33863_length_326_cov_5","Ntome_NODE_13881_length_1748_cov_77",93.808,323,20,0,4,326,1170,1492,5.52e-137,486,322,322
"83522","Nsylvestris_NODE_33865_length_326_cov_5","Ntome_NODE_8785_length_2372_cov_243",100,45,0,0,282,326,1478,1434,8.47e-16,84.2,44,44
"83523","Nsylvestris_NODE_33866_length_326_cov_4","Ntome_NODE_7281_length_2608_cov_57",81.505,319,59,0,1,319,1538,1856,1.01e-69,263,318,318
"83524","Nsylvestris_NODE_33868_length_326_cov_4","Ntome_NODE_1871_length_4259_cov_70",94.512,328,16,1,1,326,801,1128,1.52e-142,505,325,327
"83525","Nsylvestris_NODE_33879_length_326_cov_3","Ntome_NODE_16372_length_1507_cov_165",88.077,260,20,6,59,316,930,680,2.78e-80,298,257,250
"83528","Nsylvestris_NODE_33882_length_326_cov_3","Ntome_NODE_20204_length_1177_cov_8",93.558,326,20,1,1,326,328,4,1.99e-136,484,325,324
"83532","Nsylvestris_NODE_33885_length_326_cov_2","Ntome_NODE_31668_length_565_cov_26",100,31,0,0,16,46,227,257,5.13e-08,58.4,30,30
"83533","Nsylvestris_NODE_33888_length_326_cov_2","Ntome_NODE_12431_length_1905_cov_92",96.933,326,10,0,1,326,1802,1477,2.5e-155,547,325,325
"83534","Nsylvestris_NODE_33890_length_326_cov_2","Ntome_NODE_28348_length_695_cov_13",83.6,250,33,8,44,287,304,57,3.7e-59,228,243,247
"83535","Nsylvestris_NODE_33891_length_325_cov_241","Ntome_NODE_26855_length_765_cov_212",92.857,308,21,1,19,325,475,168,9.34e-125,446,306,307
"83543","Nsylvestris_NODE_33897_length_325_cov_12","Ntome_NODE_20237_length_1174_cov_289",97.619,42,1,0,284,325,1151,1110,1.83e-12,73.1,41,41
"83547","Nsylvestris_NODE_33899_length_325_cov_9","Ntome_NODE_2666_length_3830_cov_76",87.5,56,4,3,184,236,3741,3796,3.95e-09,62.1,52,55
"83548","Nsylvestris_NODE_33902_length_325_cov_6","Ntome_NODE_15752_length_1563_cov_190",93.538,325,16,1,1,325,1310,991,9.21e-135,479,324,319
"83549","Nsylvestris_NODE_33904_length_325_cov_5","Ntome_NODE_9455_length_2274_cov_186",98.148,54,1,0,272,325,1158,1211,3.9e-19,95.3,53,53
"83550","Nsylvestris_NODE_33909_length_325_cov_4","Ntome_NODE_21992_length_1050_cov_42",87.097,62,8,0,17,78,961,1022,6.57e-12,71.3,61,61
"83557","Nsylvestris_NODE_33916_length_325_cov_2","Ntome_NODE_14318_length_1703_cov_159",94.737,323,14,2,1,323,1024,1343,7.07e-141,499,322,319
"83576","Nsylvestris_NODE_33924_length_324_cov_14","Ntome_NODE_10381_length_2148_cov_171",92.926,311,19,3,11,320,2147,1839,7.2e-126,449,309,308
"83577","Nsylvestris_NODE_33925_length_324_cov_10","Ntome_NODE_314_length_6644_cov_63",91.25,320,27,1,1,319,4394,4713,2.02e-121,435,318,319
"83578","Nsylvestris_NODE_33929_length_324_cov_5","Ntome_NODE_29065_length_665_cov_31",77.389,314,43,12,15,324,111,400,3.78e-39,161,309,289
"83579","Nsylvestris_NODE_33931_length_324_cov_5","Ntome_NODE_9871_length_2216_cov_132",100,32,0,0,81,112,1588,1619,1.42e-08,60.2,31,31
"83580","Nsylvestris_NODE_33935_length_324_cov_4","Ntome_NODE_26579_length_778_cov_20",95.286,297,12,2,23,318,1,296,5.52e-132,470,295,295
"83581","Nsylvestris_NODE_33937_length_324_cov_4","Ntome_NODE_9523_length_2267_cov_61",87.037,324,36,3,1,324,1631,1948,3.47e-99,361,323,317
"83582","Nsylvestris_NODE_33938_length_324_cov_3","Ntome_NODE_39566_length_257_cov_2",88.976,127,13,1,199,324,113,239,1.76e-37,156,125,126
"83583","Nsylvestris_NODE_33940_length_324_cov_3","Ntome_NODE_2364_length_3979_cov_169",94.961,258,9,1,2,255,3496,3753,2.04e-111,401,253,257
"83584","Nsylvestris_NODE_33945_length_324_cov_2","Ntome_NODE_794_length_5393_cov_87",79.769,173,35,0,152,324,5303,5131,1.38e-28,126,172,172
"83585","Nsylvestris_NODE_33946_length_324_cov_2","Ntome_NODE_23903_length_931_cov_5",83.713,307,31,13,25,324,312,606,1.67e-72,272,299,294
"83586","Nsylvestris_NODE_33947_length_324_cov_1","Ntome_NODE_5244_length_3019_cov_22",85.588,340,30,10,1,324,1242,906,1.63e-92,339,323,336
"83587","Nsylvestris_NODE_33948_length_323_cov_215","Ntome_NODE_7590_length_2556_cov_129",93.189,323,13,1,1,323,819,1132,7.12e-131,466,322,313
"83605","Nsylvestris_NODE_33967_length_323_cov_4","Ntome_NODE_32767_length_494_cov_4",80.392,255,40,8,69,318,457,208,2.23e-46,185,249,249
"83606","Nsylvestris_NODE_33969_length_323_cov_3","Ntome_NODE_27898_length_715_cov_12",94.326,282,15,1,42,323,639,359,2.6e-120,431,281,280
"83607","Nsylvestris_NODE_33976_length_323_cov_2","Ntome_NODE_12389_length_1910_cov_50",90.448,335,16,5,3,323,356,688,3.36e-119,427,320,332
"83608","Nsylvestris_NODE_33979_length_323_cov_2","Ntome_NODE_1547_length_4486_cov_109",93.411,258,15,2,66,323,258,513,2.65e-105,381,257,255
"83615","Nsylvestris_NODE_33992_length_322_cov_4","Ntome_NODE_38656_length_274_cov_6",93.81,210,13,0,5,214,211,2,7.57e-86,316,209,209
"83616","Nsylvestris_NODE_33999_length_322_cov_3","Ntome_NODE_26934_length_762_cov_14",92.945,326,18,5,1,322,570,246,5.49e-132,470,321,324
"83617","Nsylvestris_NODE_34000_length_322_cov_3","Ntome_NODE_22476_length_1018_cov_94",92.079,101,8,0,205,305,228,328,1.36e-33,143,100,100
"83635","Nsylvestris_NODE_34012_length_321_cov_8","Ntome_NODE_18926_length_1282_cov_25",88.926,298,30,3,6,302,588,293,2.66e-100,364,296,295
"83636","Nsylvestris_NODE_34013_length_321_cov_7","Ntome_NODE_36676_length_319_cov_5",96.386,166,6,0,156,321,319,154,4.6e-73,274,165,165
"83637","Nsylvestris_NODE_34014_length_321_cov_6","Ntome_NODE_4640_length_3174_cov_86",95.114,307,14,1,1,307,2135,1830,7.03e-136,483,306,305
"83641","Nsylvestris_NODE_34017_length_321_cov_5","Ntome_NODE_28805_length_676_cov_11",91.875,320,21,1,2,321,46,360,1.19e-123,442,319,314
"83642","Nsylvestris_NODE_34018_length_321_cov_5","Ntome_NODE_23469_length_957_cov_9",93.789,322,19,1,1,321,198,519,7.03e-136,483,320,321
"83648","Nsylvestris_NODE_34029_length_321_cov_4","Ntome_NODE_8739_length_2379_cov_213",91.447,304,18,3,24,321,1376,1075,3.36e-114,411,297,301
"83649","Nsylvestris_NODE_34032_length_321_cov_4","Ntome_NODE_20784_length_1132_cov_135",96.273,322,7,4,1,321,666,349,4.14e-148,523,320,317
"83650","Nsylvestris_NODE_34033_length_321_cov_3","Ntome_NODE_887_length_5242_cov_20",95.692,325,10,2,1,321,3473,3797,5.35e-147,520,320,324
"83651","Nsylvestris_NODE_34034_length_322_cov_3","Ntome_NODE_28379_length_694_cov_9",77.551,245,39,11,69,301,359,599,8.18e-31,134,232,240
"83652","Nsylvestris_NODE_34036_length_321_cov_3","Ntome_NODE_10917_length_2083_cov_103",81.667,120,19,2,76,195,974,1090,1.07e-19,97.1,119,116
"83655","Nsylvestris_NODE_34043_length_321_cov_3","Ntome_NODE_5042_length_3067_cov_157",90.373,322,19,7,1,321,1791,1481,9.35e-115,412,320,310
"83656","Nsylvestris_NODE_34045_length_321_cov_2","Ntome_NODE_21886_length_1056_cov_10",94.769,325,7,3,1,321,433,115,2.51e-140,497,320,318
"83657","Nsylvestris_NODE_34050_length_320_cov_215","Ntome_NODE_32498_length_513_cov_242",94.485,272,14,1,1,271,513,242,2e-116,418,270,271
"83661","Nsylvestris_NODE_34052_length_320_cov_152","Ntome_NODE_15157_length_1617_cov_240",96.753,154,5,0,167,320,1472,1319,4.62e-68,257,153,153
"83662","Nsylvestris_NODE_34053_length_320_cov_19","Ntome_NODE_19490_length_1235_cov_88",85.714,140,10,3,121,258,1085,954,1.75e-32,139,137,131
"83663","Nsylvestris_NODE_34054_length_320_cov_17","Ntome_NODE_4093_length_3322_cov_235",92.565,269,17,3,52,320,326,61,7.31e-106,383,268,265
"83669","Nsylvestris_NODE_34058_length_320_cov_6","Ntome_NODE_23375_length_961_cov_260",96.078,51,2,0,1,51,534,584,8.3e-16,84.2,50,50
"83670","Nsylvestris_NODE_34062_length_320_cov_4","Ntome_NODE_2141_length_4087_cov_75",93.75,320,20,0,1,320,553,872,2.52e-135,481,319,319
"83671","Nsylvestris_NODE_34065_length_320_cov_4","Ntome_NODE_10788_length_2097_cov_235",76,300,59,10,13,307,83,374,1.35e-33,143,294,291
