"","Query.seq.ID","n"
"23012","Ntome_NODE_36948_length_312_cov_3",2
"23013","Ntome_NODE_3695_length_3453_cov_271",2
"23014","Ntome_NODE_36950_length_312_cov_3",2
"23015","Ntome_NODE_36958_length_311_cov_174",2
"23016","Ntome_NODE_3696_length_3453_cov_219",2
"23017","Ntome_NODE_36960_length_311_cov_148",2
"23018","Ntome_NODE_36966_length_311_cov_7",2
"23019","Ntome_NODE_36977_length_311_cov_5",2
"23020","Ntome_NODE_37011_length_310_cov_250",2
"23021","Ntome_NODE_37013_length_310_cov_214",2
"23022","Ntome_NODE_37047_length_310_cov_3",2
"23023","Ntome_NODE_37058_length_309_cov_158",2
"23024","Ntome_NODE_37063_length_309_cov_6",2
"23025","Ntome_NODE_3708_length_3448_cov_63",2
"23026","Ntome_NODE_37090_length_309_cov_3",2
"23027","Ntome_NODE_3710_length_3447_cov_41",2
"23028","Ntome_NODE_37100_length_308_cov_287",2
"23029","Ntome_NODE_37101_length_308_cov_267",2
"23030","Ntome_NODE_37102_length_308_cov_246",2
"23031","Ntome_NODE_37105_length_308_cov_212",2
"23032","Ntome_NODE_3715_length_3445_cov_105",2
"23033","Ntome_NODE_37150_length_308_cov_3",2
"23034","Ntome_NODE_37164_length_307_cov_6",2
"23035","Ntome_NODE_37185_length_306_cov_280",2
"23036","Ntome_NODE_37186_length_306_cov_271",2
"23037","Ntome_NODE_37187_length_306_cov_268",2
"23038","Ntome_NODE_37190_length_306_cov_141",2
"23039","Ntome_NODE_37198_length_306_cov_5",2
"23040","Ntome_NODE_37218_length_306_cov_3",2
"23041","Ntome_NODE_37222_length_306_cov_3",2
"23042","Ntome_NODE_37228_length_305_cov_355",2
"23043","Ntome_NODE_37253_length_305_cov_3",2
"23044","Ntome_NODE_37264_length_304_cov_253",2
"23045","Ntome_NODE_37273_length_304_cov_11",2
"23046","Ntome_NODE_37276_length_304_cov_7",2
"23047","Ntome_NODE_3730_length_3440_cov_260",2
"23048","Ntome_NODE_37307_length_303_cov_273",2
"23049","Ntome_NODE_37309_length_303_cov_180",2
"23050","Ntome_NODE_37318_length_303_cov_5",2
"23051","Ntome_NODE_3733_length_3439_cov_195",2
"23052","Ntome_NODE_37347_length_302_cov_329",2
"23053","Ntome_NODE_37352_length_302_cov_202",2
"23054","Ntome_NODE_37353_length_302_cov_164",2
"23055","Ntome_NODE_37357_length_302_cov_8",2
"23056","Ntome_NODE_37363_length_302_cov_6",2
"23057","Ntome_NODE_37399_length_301_cov_255",2
"23058","Ntome_NODE_37401_length_301_cov_189",2
"23059","Ntome_NODE_37405_length_301_cov_11",2
"23060","Ntome_NODE_37447_length_301_cov_2",2
"23061","Ntome_NODE_37448_length_300_cov_311",2
"23062","Ntome_NODE_37449_length_300_cov_310",2
"23063","Ntome_NODE_37467_length_300_cov_4",2
"23064","Ntome_NODE_37478_length_300_cov_3",2
"23065","Ntome_NODE_37483_length_300_cov_2",2
"23066","Ntome_NODE_37486_length_300_cov_2",2
"23067","Ntome_NODE_37491_length_299_cov_285",2
"23068","Ntome_NODE_37492_length_299_cov_9",2
"23069","Ntome_NODE_37499_length_299_cov_5",2
"23070","Ntome_NODE_375_length_6416_cov_55",2
"23071","Ntome_NODE_3752_length_3435_cov_187",2
"23072","Ntome_NODE_37530_length_299_cov_2",2
"23073","Ntome_NODE_3754_length_3434_cov_297",2
"23074","Ntome_NODE_37553_length_298_cov_4",2
"23075","Ntome_NODE_37558_length_298_cov_4",2
"23076","Ntome_NODE_37559_length_298_cov_4",2
"23077","Ntome_NODE_37586_length_297_cov_214",2
"23078","Ntome_NODE_3759_length_3433_cov_152",2
"23079","Ntome_NODE_37590_length_297_cov_55",2
"23080","Ntome_NODE_37617_length_297_cov_3",2
"23081","Ntome_NODE_37630_length_296_cov_308",2
"23082","Ntome_NODE_37635_length_296_cov_173",2
"23083","Ntome_NODE_37636_length_296_cov_172",2
"23084","Ntome_NODE_37638_length_296_cov_106",2
"23085","Ntome_NODE_37658_length_296_cov_4",2
"23086","Ntome_NODE_37662_length_296_cov_3",2
"23087","Ntome_NODE_37666_length_296_cov_2",2
"23088","Ntome_NODE_37669_length_295_cov_246",2
"23089","Ntome_NODE_37675_length_295_cov_8",2
"23090","Ntome_NODE_37709_length_295_cov_2",2
"23091","Ntome_NODE_37715_length_294_cov_337",2
"23092","Ntome_NODE_37716_length_294_cov_320",2
"23093","Ntome_NODE_37720_length_294_cov_200",2
"23094","Ntome_NODE_37734_length_294_cov_5",2
"23095","Ntome_NODE_37753_length_294_cov_3",2
"23096","Ntome_NODE_37794_length_293_cov_3",2
"23097","Ntome_NODE_37811_length_292_cov_197",2
"23098","Ntome_NODE_37818_length_292_cov_7",2
"23099","Ntome_NODE_37819_length_292_cov_6",2
"23100","Ntome_NODE_37831_length_292_cov_4",2
"23101","Ntome_NODE_37835_length_292_cov_4",2
"23102","Ntome_NODE_3784_length_3425_cov_192",2
"23103","Ntome_NODE_37856_length_291_cov_297",2
"23104","Ntome_NODE_37862_length_290_cov_177",2
"23105","Ntome_NODE_3788_length_3423_cov_262",2
"23106","Ntome_NODE_37883_length_291_cov_3",2
"23107","Ntome_NODE_37896_length_290_cov_201",2
"23108","Ntome_NODE_37898_length_290_cov_147",2
"23109","Ntome_NODE_37899_length_290_cov_140",2
"23110","Ntome_NODE_37916_length_290_cov_4",2
"23111","Ntome_NODE_37927_length_290_cov_3",2
"23112","Ntome_NODE_37938_length_289_cov_313",2
"23113","Ntome_NODE_37940_length_289_cov_176",2
"23114","Ntome_NODE_3795_length_3421_cov_265",2
"23115","Ntome_NODE_37961_length_289_cov_4",2
"23116","Ntome_NODE_3797_length_3421_cov_199",2
"23117","Ntome_NODE_37983_length_288_cov_275",2
"23118","Ntome_NODE_37985_length_288_cov_264",2
"23119","Ntome_NODE_37986_length_288_cov_245",2
"23120","Ntome_NODE_37989_length_288_cov_179",2
"23121","Ntome_NODE_3799_length_3421_cov_73",2
"23122","Ntome_NODE_38025_length_288_cov_3",2
"23123","Ntome_NODE_38028_length_288_cov_3",2
"23124","Ntome_NODE_38040_length_287_cov_9",2
"23125","Ntome_NODE_38047_length_287_cov_5",2
"23126","Ntome_NODE_38048_length_287_cov_5",2
"23127","Ntome_NODE_38056_length_287_cov_4",2
"23128","Ntome_NODE_38081_length_286_cov_205",2
"23129","Ntome_NODE_38089_length_286_cov_6",2
"23130","Ntome_NODE_38098_length_286_cov_5",2
"23131","Ntome_NODE_381_length_6392_cov_208",2
"23132","Ntome_NODE_3810_length_3417_cov_70",2
"23133","Ntome_NODE_38109_length_286_cov_4",2
"23134","Ntome_NODE_38137_length_285_cov_210",2
"23135","Ntome_NODE_38138_length_285_cov_210",2
"23136","Ntome_NODE_38155_length_285_cov_4",2
"23137","Ntome_NODE_38167_length_285_cov_4",2
"23138","Ntome_NODE_38177_length_285_cov_3",2
"23139","Ntome_NODE_38196_length_284_cov_276",2
"23140","Ntome_NODE_38197_length_284_cov_275",2
"23141","Ntome_NODE_38198_length_284_cov_247",2
"23142","Ntome_NODE_38199_length_284_cov_230",2
"23143","Ntome_NODE_3820_length_3413_cov_121",2
"23144","Ntome_NODE_38200_length_284_cov_203",2
"23145","Ntome_NODE_38202_length_284_cov_172",2
"23146","Ntome_NODE_38255_length_283_cov_4",2
"23147","Ntome_NODE_3826_length_3410_cov_240",2
"23148","Ntome_NODE_3828_length_3410_cov_97",2
"23149","Ntome_NODE_38281_length_282_cov_334",2
"23150","Ntome_NODE_38284_length_282_cov_282",2
"23151","Ntome_NODE_38285_length_282_cov_272",2
"23152","Ntome_NODE_38287_length_282_cov_174",2
"23153","Ntome_NODE_38290_length_282_cov_61",2
"23154","Ntome_NODE_3830_length_3409_cov_214",2
"23155","Ntome_NODE_38329_length_274_cov_2",2
"23156","Ntome_NODE_38331_length_281_cov_353",2
"23157","Ntome_NODE_38336_length_281_cov_164",2
"23158","Ntome_NODE_3835_length_3408_cov_232",2
"23159","Ntome_NODE_3836_length_3407_cov_207",2
"23160","Ntome_NODE_38376_length_280_cov_276",2
"23161","Ntome_NODE_3839_length_3408_cov_14",2
"23162","Ntome_NODE_3840_length_3407_cov_232",2
"23163","Ntome_NODE_38421_length_279_cov_273",2
"23164","Ntome_NODE_38469_length_278_cov_7",2
"23165","Ntome_NODE_38516_length_277_cov_277",2
"23166","Ntome_NODE_38517_length_277_cov_199",2
"23167","Ntome_NODE_38522_length_277_cov_165",2
"23168","Ntome_NODE_38535_length_277_cov_5",2
"23169","Ntome_NODE_38552_length_277_cov_3",2
"23170","Ntome_NODE_38565_length_276_cov_226",2
"23171","Ntome_NODE_38582_length_276_cov_4",2
"23172","Ntome_NODE_3859_length_3402_cov_25",2
"23173","Ntome_NODE_3860_length_3401_cov_264",2
"23174","Ntome_NODE_38618_length_275_cov_4",2
"23175","Ntome_NODE_38620_length_275_cov_4",2
"23176","Ntome_NODE_38633_length_275_cov_3",2
"23177","Ntome_NODE_38645_length_274_cov_267",2
"23178","Ntome_NODE_38648_length_274_cov_194",2
"23179","Ntome_NODE_3865_length_3399_cov_259",2
"23180","Ntome_NODE_38666_length_274_cov_4",2
"23181","Ntome_NODE_38687_length_274_cov_3",2
"23182","Ntome_NODE_3869_length_3398_cov_145",2
"23183","Ntome_NODE_38695_length_273_cov_297",2
"23184","Ntome_NODE_38699_length_273_cov_173",2
"23185","Ntome_NODE_38704_length_273_cov_5",2
"23186","Ntome_NODE_38732_length_272_cov_260",2
"23187","Ntome_NODE_38737_length_272_cov_197",2
"23188","Ntome_NODE_38743_length_272_cov_16",2
"23189","Ntome_NODE_38776_length_272_cov_3",2
"23190","Ntome_NODE_38788_length_271_cov_301",2
"23191","Ntome_NODE_38790_length_271_cov_218",2
"23192","Ntome_NODE_38832_length_271_cov_2",2
"23193","Ntome_NODE_38836_length_270_cov_231",2
"23194","Ntome_NODE_38847_length_270_cov_6",2
"23195","Ntome_NODE_38851_length_270_cov_5",2
"23196","Ntome_NODE_3886_length_3392_cov_65",2
"23197","Ntome_NODE_3887_length_3391_cov_266",2
"23198","Ntome_NODE_38893_length_270_cov_2",2
"23199","Ntome_NODE_38897_length_269_cov_221",2
"23200","Ntome_NODE_38899_length_269_cov_31",2
"23201","Ntome_NODE_38903_length_269_cov_8",2
"23202","Ntome_NODE_3891_length_3390_cov_284",2
"23203","Ntome_NODE_3892_length_3390_cov_268",2
"23204","Ntome_NODE_38934_length_268_cov_289",2
"23205","Ntome_NODE_38935_length_268_cov_287",2
"23206","Ntome_NODE_38957_length_268_cov_5",2
"23207","Ntome_NODE_38962_length_268_cov_4",2
"23208","Ntome_NODE_38984_length_267_cov_273",2
"23209","Ntome_NODE_38986_length_267_cov_217",2
"23210","Ntome_NODE_38988_length_267_cov_171",2
"23211","Ntome_NODE_38996_length_267_cov_6",2
"23212","Ntome_NODE_39006_length_267_cov_4",2
"23213","Ntome_NODE_39029_length_266_cov_316",2
"23214","Ntome_NODE_39031_length_266_cov_171",2
"23215","Ntome_NODE_39032_length_266_cov_25",2
"23216","Ntome_NODE_39047_length_266_cov_4",2
"23217","Ntome_NODE_39066_length_266_cov_3",2
"23218","Ntome_NODE_39073_length_266_cov_2",2
"23219","Ntome_NODE_39081_length_265_cov_274",2
"23220","Ntome_NODE_39082_length_265_cov_272",2
"23221","Ntome_NODE_39084_length_265_cov_264",2
"23222","Ntome_NODE_39085_length_265_cov_261",2
"23223","Ntome_NODE_39087_length_265_cov_236",2
"23224","Ntome_NODE_39088_length_265_cov_231",2
"23225","Ntome_NODE_3911_length_3384_cov_43",2
"23226","Ntome_NODE_39128_length_265_cov_3",2
"23227","Ntome_NODE_39129_length_265_cov_3",2
"23228","Ntome_NODE_39130_length_265_cov_3",2
"23229","Ntome_NODE_39138_length_264_cov_278",2
"23230","Ntome_NODE_39142_length_264_cov_232",2
"23231","Ntome_NODE_39145_length_264_cov_189",2
"23232","Ntome_NODE_39146_length_264_cov_181",2
"23233","Ntome_NODE_39153_length_264_cov_12",2
"23234","Ntome_NODE_39196_length_263_cov_377",2
"23235","Ntome_NODE_39200_length_263_cov_307",2
"23236","Ntome_NODE_39205_length_263_cov_224",2
"23237","Ntome_NODE_39216_length_263_cov_6",2
"23238","Ntome_NODE_39227_length_262_cov_4",2
"23239","Ntome_NODE_3924_length_3380_cov_65",2
"23240","Ntome_NODE_39268_length_262_cov_283",2
"23241","Ntome_NODE_39271_length_262_cov_239",2
"23242","Ntome_NODE_39275_length_262_cov_151",2
"23243","Ntome_NODE_3928_length_3378_cov_214",2
"23244","Ntome_NODE_39289_length_262_cov_5",2
"23245","Ntome_NODE_39291_length_262_cov_4",2
"23246","Ntome_NODE_39318_length_261_cov_207",2
"23247","Ntome_NODE_39330_length_261_cov_4",2
"23248","Ntome_NODE_39348_length_261_cov_3",2
"23249","Ntome_NODE_39363_length_260_cov_195",2
"23250","Ntome_NODE_39378_length_260_cov_5",2
"23251","Ntome_NODE_39387_length_260_cov_4",2
"23252","Ntome_NODE_39395_length_260_cov_4",2
"23253","Ntome_NODE_39407_length_259_cov_371",2
"23254","Ntome_NODE_39409_length_259_cov_226",2
"23255","Ntome_NODE_39416_length_259_cov_11",2
"23256","Ntome_NODE_39426_length_259_cov_5",2
"23257","Ntome_NODE_3944_length_3375_cov_10",2
"23258","Ntome_NODE_39461_length_258_cov_231",2
"23259","Ntome_NODE_39467_length_259_cov_14",2
"23260","Ntome_NODE_39469_length_258_cov_5",2
"23261","Ntome_NODE_3947_length_3374_cov_131",2
"23262","Ntome_NODE_39471_length_258_cov_5",2
"23263","Ntome_NODE_39484_length_258_cov_4",2
"23264","Ntome_NODE_39510_length_257_cov_252",2
"23265","Ntome_NODE_39511_length_257_cov_251",2
"23266","Ntome_NODE_39517_length_257_cov_11",2
"23267","Ntome_NODE_39531_length_257_cov_5",2
"23268","Ntome_NODE_39555_length_257_cov_3",2
"23269","Ntome_NODE_3957_length_3370_cov_138",2
"23270","Ntome_NODE_3959_length_3369_cov_54",2
"23271","Ntome_NODE_39596_length_256_cov_4",2
"23272","Ntome_NODE_39622_length_256_cov_2",2
"23273","Ntome_NODE_39624_length_255_cov_529",2
"23274","Ntome_NODE_39627_length_255_cov_313",2
"23275","Ntome_NODE_39631_length_255_cov_277",2
"23276","Ntome_NODE_39632_length_255_cov_211",2
"23277","Ntome_NODE_39671_length_255_cov_3",2
"23278","Ntome_NODE_39674_length_255_cov_2",2
"23279","Ntome_NODE_39681_length_254_cov_357",2
"23280","Ntome_NODE_39684_length_254_cov_324",2
"23281","Ntome_NODE_39686_length_254_cov_280",2
"23282","Ntome_NODE_39690_length_254_cov_178",2
"23283","Ntome_NODE_3970_length_3364_cov_90",2
"23284","Ntome_NODE_39716_length_254_cov_3",2
"23285","Ntome_NODE_39729_length_254_cov_2",2
"23286","Ntome_NODE_39735_length_253_cov_310",2
"23287","Ntome_NODE_39741_length_250_cov_146",2
"23288","Ntome_NODE_39752_length_253_cov_6",2
"23289","Ntome_NODE_39755_length_253_cov_5",2
"23290","Ntome_NODE_3977_length_3361_cov_285",2
"23291","Ntome_NODE_39778_length_253_cov_2",2
"23292","Ntome_NODE_39779_length_253_cov_2",2
"23293","Ntome_NODE_39784_length_252_cov_298",2
"23294","Ntome_NODE_39787_length_252_cov_232",2
"23295","Ntome_NODE_3979_length_3360_cov_304",2
"23296","Ntome_NODE_39790_length_252_cov_195",2
"23297","Ntome_NODE_39799_length_252_cov_5",2
"23298","Ntome_NODE_39800_length_252_cov_5",2
"23299","Ntome_NODE_39827_length_252_cov_3",2
"23300","Ntome_NODE_39843_length_251_cov_374",2
"23301","Ntome_NODE_39847_length_251_cov_213",2
"23302","Ntome_NODE_39857_length_252_cov_10",2
"23303","Ntome_NODE_3988_length_3357_cov_206",2
"23304","Ntome_NODE_39903_length_250_cov_252",2
"23305","Ntome_NODE_39904_length_250_cov_223",2
"23306","Ntome_NODE_39911_length_250_cov_7",2
"23307","Ntome_NODE_39917_length_250_cov_5",2
"23308","Ntome_NODE_39943_length_250_cov_3",2
"23309","Ntome_NODE_4_length_14780_cov_235",2
"23310","Ntome_NODE_4011_length_3347_cov_275",2
"23311","Ntome_NODE_4019_length_3344_cov_159",2
"23312","Ntome_NODE_4024_length_3342_cov_255",2
"23313","Ntome_NODE_4034_length_3339_cov_243",2
"23314","Ntome_NODE_4038_length_3338_cov_109",2
"23315","Ntome_NODE_4042_length_3336_cov_186",2
"23316","Ntome_NODE_4047_length_3335_cov_190",2
"23317","Ntome_NODE_4050_length_3335_cov_123",2
"23318","Ntome_NODE_4051_length_3334_cov_237",2
"23319","Ntome_NODE_4059_length_3332_cov_104",2
"23320","Ntome_NODE_4060_length_3332_cov_101",2
"23321","Ntome_NODE_4091_length_3322_cov_301",2
"23322","Ntome_NODE_4096_length_3321_cov_127",2
"23323","Ntome_NODE_4104_length_3320_cov_38",2
"23324","Ntome_NODE_4111_length_3318_cov_20",2
"23325","Ntome_NODE_4117_length_3316_cov_179",2
"23326","Ntome_NODE_4120_length_3316_cov_158",2
"23327","Ntome_NODE_4124_length_3315_cov_120",2
"23328","Ntome_NODE_4127_length_3314_cov_211",2
"23329","Ntome_NODE_4143_length_3310_cov_140",2
"23330","Ntome_NODE_4148_length_3308_cov_56",2
"23331","Ntome_NODE_4152_length_3306_cov_303",2
"23332","Ntome_NODE_4166_length_3304_cov_301",2
"23333","Ntome_NODE_4167_length_3304_cov_288",2
"23334","Ntome_NODE_4168_length_3304_cov_198",2
"23335","Ntome_NODE_4171_length_3303_cov_183",2
"23336","Ntome_NODE_4195_length_3297_cov_227",2
"23337","Ntome_NODE_4199_length_3295_cov_269",2
"23338","Ntome_NODE_4202_length_3294_cov_237",2
"23339","Ntome_NODE_4204_length_3293_cov_21",2
"23340","Ntome_NODE_4207_length_3291_cov_270",2
"23341","Ntome_NODE_4210_length_3289_cov_277",2
"23342","Ntome_NODE_4211_length_3289_cov_258",2
"23343","Ntome_NODE_4218_length_3288_cov_45",2
"23344","Ntome_NODE_4221_length_3286_cov_235",2
"23345","Ntome_NODE_4225_length_3284_cov_16",2
"23346","Ntome_NODE_4230_length_3283_cov_85",2
"23347","Ntome_NODE_4249_length_3278_cov_55",2
"23348","Ntome_NODE_4250_length_3278_cov_27",2
"23349","Ntome_NODE_4253_length_3276_cov_207",2
"23350","Ntome_NODE_4269_length_3270_cov_183",2
"23351","Ntome_NODE_4289_length_3264_cov_79",2
"23352","Ntome_NODE_4291_length_3263_cov_263",2
"23353","Ntome_NODE_4299_length_3261_cov_239",2
"23354","Ntome_NODE_43_length_10137_cov_226",2
"23355","Ntome_NODE_4309_length_3257_cov_53",2
"23356","Ntome_NODE_4330_length_3253_cov_196",2
"23357","Ntome_NODE_4336_length_3252_cov_241",2
"23358","Ntome_NODE_4337_length_3252_cov_228",2
"23359","Ntome_NODE_4339_length_3252_cov_179",2
"23360","Ntome_NODE_4344_length_3251_cov_96",2
"23361","Ntome_NODE_4347_length_3250_cov_265",2
"23362","Ntome_NODE_4348_length_3250_cov_188",2
"23363","Ntome_NODE_4352_length_3249_cov_202",2
"23364","Ntome_NODE_4357_length_3248_cov_167",2
"23365","Ntome_NODE_4365_length_3246_cov_243",2
"23366","Ntome_NODE_4369_length_3245_cov_89",2
"23367","Ntome_NODE_4395_length_3240_cov_57",2
"23368","Ntome_NODE_4404_length_3237_cov_141",2
"23369","Ntome_NODE_4407_length_3236_cov_248",2
"23370","Ntome_NODE_4412_length_3235_cov_121",2
"23371","Ntome_NODE_4426_length_3228_cov_124",2
"23372","Ntome_NODE_4433_length_3226_cov_91",2
"23373","Ntome_NODE_4439_length_3225_cov_111",2
"23374","Ntome_NODE_4440_length_3224_cov_116",2
"23375","Ntome_NODE_4443_length_3224_cov_39",2
"23376","Ntome_NODE_4454_length_3221_cov_216",2
"23377","Ntome_NODE_4459_length_3219_cov_267",2
"23378","Ntome_NODE_4462_length_3218_cov_271",2
"23379","Ntome_NODE_4465_length_3218_cov_34",2
"23380","Ntome_NODE_447_length_6163_cov_305",2
"23381","Ntome_NODE_4485_length_3213_cov_289",2
"23382","Ntome_NODE_449_length_6157_cov_276",2
"23383","Ntome_NODE_4494_length_3210_cov_264",2
"23384","Ntome_NODE_4502_length_3209_cov_40",2
"23385","Ntome_NODE_4508_length_3207_cov_258",2
"23386","Ntome_NODE_4514_length_3206_cov_229",2
"23387","Ntome_NODE_4520_length_3205_cov_277",2
"23388","Ntome_NODE_4543_length_3198_cov_273",2
"23389","Ntome_NODE_4554_length_3196_cov_54",2
"23390","Ntome_NODE_4559_length_3195_cov_133",2
"23391","Ntome_NODE_4567_length_3192_cov_171",2
"23392","Ntome_NODE_4568_length_3192_cov_103",2
"23393","Ntome_NODE_4570_length_3191_cov_161",2
"23394","Ntome_NODE_4571_length_3190_cov_55",2
"23395","Ntome_NODE_4572_length_3189_cov_286",2
"23396","Ntome_NODE_4579_length_3186_cov_175",2
"23397","Ntome_NODE_4589_length_3185_cov_47",2
"23398","Ntome_NODE_4590_length_3184_cov_303",2
"23399","Ntome_NODE_460_length_6130_cov_196",2
"23400","Ntome_NODE_4604_length_3179_cov_19",2
"23401","Ntome_NODE_4608_length_3181_cov_171",2
"23402","Ntome_NODE_4612_length_3181_cov_33",2
"23403","Ntome_NODE_4627_length_3178_cov_60",2
"23404","Ntome_NODE_464_length_6114_cov_51",2
"23405","Ntome_NODE_4646_length_3172_cov_184",2
"23406","Ntome_NODE_465_length_6111_cov_161",2
"23407","Ntome_NODE_4655_length_3169_cov_282",2
"23408","Ntome_NODE_4659_length_3168_cov_125",2
"23409","Ntome_NODE_4662_length_3167_cov_207",2
"23410","Ntome_NODE_4663_length_3167_cov_106",2
"23411","Ntome_NODE_4671_length_3165_cov_158",2
"23412","Ntome_NODE_4673_length_3165_cov_57",2
"23413","Ntome_NODE_4676_length_3164_cov_209",2
"23414","Ntome_NODE_4681_length_3163_cov_182",2
"23415","Ntome_NODE_4682_length_3163_cov_155",2
"23416","Ntome_NODE_4695_length_3161_cov_55",2
"23417","Ntome_NODE_4707_length_3158_cov_187",2
"23418","Ntome_NODE_4709_length_3158_cov_143",2
"23419","Ntome_NODE_4719_length_3154_cov_249",2
"23420","Ntome_NODE_4726_length_3153_cov_179",2
"23421","Ntome_NODE_4751_length_3146_cov_281",2
"23422","Ntome_NODE_4757_length_3144_cov_287",2
"23423","Ntome_NODE_4766_length_3142_cov_16",2
"23424","Ntome_NODE_4768_length_3141_cov_175",2
"23425","Ntome_NODE_4776_length_3139_cov_228",2
"23426","Ntome_NODE_4787_length_3136_cov_297",2
"23427","Ntome_NODE_4794_length_3135_cov_55",2
"23428","Ntome_NODE_4802_length_3133_cov_21",2
"23429","Ntome_NODE_4806_length_3131_cov_257",2
"23430","Ntome_NODE_4808_length_3131_cov_151",2
"23431","Ntome_NODE_4811_length_3131_cov_82",2
"23432","Ntome_NODE_4819_length_3129_cov_66",2
"23433","Ntome_NODE_4824_length_3128_cov_131",2
"23434","Ntome_NODE_4833_length_3125_cov_233",2
"23435","Ntome_NODE_4841_length_3123_cov_207",2
"23436","Ntome_NODE_4842_length_3123_cov_152",2
"23437","Ntome_NODE_4844_length_3123_cov_96",2
"23438","Ntome_NODE_4865_length_3119_cov_185",2
"23439","Ntome_NODE_4882_length_3115_cov_126",2
"23440","Ntome_NODE_4898_length_3112_cov_171",2
"23441","Ntome_NODE_4928_length_3104_cov_152",2
"23442","Ntome_NODE_4929_length_3103_cov_174",2
"23443","Ntome_NODE_4934_length_3102_cov_180",2
"23444","Ntome_NODE_4957_length_3095_cov_244",2
"23445","Ntome_NODE_4960_length_3095_cov_36",2
"23446","Ntome_NODE_4961_length_3094_cov_223",2
"23447","Ntome_NODE_4962_length_3094_cov_202",2
"23448","Ntome_NODE_4963_length_3094_cov_186",2
"23449","Ntome_NODE_4991_length_3084_cov_254",2
"23450","Ntome_NODE_4993_length_3083_cov_296",2
"23451","Ntome_NODE_4994_length_3083_cov_290",2
"23452","Ntome_NODE_4996_length_3083_cov_88",2
"23453","Ntome_NODE_500_length_6018_cov_151",2
"23454","Ntome_NODE_5001_length_3081_cov_274",2
"23455","Ntome_NODE_5002_length_3081_cov_264",2
"23456","Ntome_NODE_5010_length_3077_cov_13",2
"23457","Ntome_NODE_5025_length_3073_cov_169",2
"23458","Ntome_NODE_5034_length_3068_cov_281",2
"23459","Ntome_NODE_5036_length_3068_cov_165",2
"23460","Ntome_NODE_5039_length_3067_cov_220",2
"23461","Ntome_NODE_5045_length_3067_cov_80",2
"23462","Ntome_NODE_5046_length_3066_cov_279",2
"23463","Ntome_NODE_5054_length_3065_cov_305",2
"23464","Ntome_NODE_5062_length_3062_cov_96",2
"23465","Ntome_NODE_5068_length_3061_cov_218",2
"23466","Ntome_NODE_5077_length_3059_cov_203",2
"23467","Ntome_NODE_5085_length_3056_cov_257",2
"23468","Ntome_NODE_5086_length_3056_cov_251",2
"23469","Ntome_NODE_5091_length_3056_cov_20",2
"23470","Ntome_NODE_5103_length_3054_cov_38",2
"23471","Ntome_NODE_5114_length_3051_cov_208",2
"23472","Ntome_NODE_5119_length_3050_cov_300",2
"23473","Ntome_NODE_5128_length_3049_cov_67",2
"23474","Ntome_NODE_5129_length_3048_cov_294",2
"23475","Ntome_NODE_5139_length_3046_cov_303",2
"23476","Ntome_NODE_5140_length_3046_cov_225",2
"23477","Ntome_NODE_5142_length_3046_cov_79",2
"23478","Ntome_NODE_5146_length_3045_cov_169",2
"23479","Ntome_NODE_5158_length_3042_cov_116",2
"23480","Ntome_NODE_5160_length_3041_cov_8",2
"23481","Ntome_NODE_5168_length_3039_cov_194",2
"23482","Ntome_NODE_5170_length_3039_cov_55",2
"23483","Ntome_NODE_5205_length_3030_cov_136",2
"23484","Ntome_NODE_5213_length_3027_cov_232",2
"23485","Ntome_NODE_5217_length_3025_cov_45",2
"23486","Ntome_NODE_5219_length_3024_cov_290",2
"23487","Ntome_NODE_5227_length_3023_cov_133",2
"23488","Ntome_NODE_5237_length_3020_cov_151",2
"23489","Ntome_NODE_5242_length_3019_cov_163",2
"23490","Ntome_NODE_5251_length_3017_cov_174",2
"23491","Ntome_NODE_5252_length_3017_cov_96",2
"23492","Ntome_NODE_5255_length_3016_cov_303",2
"23493","Ntome_NODE_5259_length_3016_cov_92",2
"23494","Ntome_NODE_5273_length_3014_cov_75",2
"23495","Ntome_NODE_5275_length_3013_cov_287",2
"23496","Ntome_NODE_5276_length_3012_cov_304",2
"23497","Ntome_NODE_5279_length_3012_cov_97",2
"23498","Ntome_NODE_5290_length_3010_cov_191",2
"23499","Ntome_NODE_5295_length_3010_cov_103",2
"23500","Ntome_NODE_5298_length_3009_cov_68",2
"23501","Ntome_NODE_5306_length_3006_cov_104",2
"23502","Ntome_NODE_5310_length_3005_cov_42",2
"23503","Ntome_NODE_5320_length_3003_cov_166",2
"23504","Ntome_NODE_5321_length_3003_cov_49",2
"23505","Ntome_NODE_5335_length_3000_cov_37",2
"23506","Ntome_NODE_5348_length_2997_cov_132",2
"23507","Ntome_NODE_5359_length_2996_cov_117",2
"23508","Ntome_NODE_5363_length_2995_cov_285",2
"23509","Ntome_NODE_5369_length_2994_cov_116",2
"23510","Ntome_NODE_5372_length_2992_cov_289",2
"23511","Ntome_NODE_5374_length_2992_cov_260",2
"23512","Ntome_NODE_5386_length_2989_cov_35",2
"23513","Ntome_NODE_5394_length_2987_cov_234",2
"23514","Ntome_NODE_5402_length_2984_cov_281",2
"23515","Ntome_NODE_5405_length_2984_cov_185",2
"23516","Ntome_NODE_5411_length_2984_cov_24",2
"23517","Ntome_NODE_5419_length_2982_cov_56",2
"23518","Ntome_NODE_5422_length_2981_cov_90",2
"23519","Ntome_NODE_5426_length_2980_cov_263",2
