,Query.seq.ID,Subject.seq.ID,X.ID,Alignment.length,X..mismatches,X..gap.openings,start.in.query,end.in.query,start.in.subject,end.in.subject,evalue,bitscore,match.length.query,match.length.subject
80034,Nsylvestris_NODE_29954_length_532_cov_6,Ntome_NODE_32732_length_496_cov_9,90.549,455,32,7,1,452,447,1,1.91E-168,592,451,446
80036,Nsylvestris_NODE_29957_length_532_cov_2,Ntome_NODE_37945_length_289_cov_9,91.63,227,13,3,310,532,289,65,2.15E-83,309,222,224
80070,Nsylvestris_NODE_29975_length_530_cov_7,Ntome_NODE_30962_length_590_cov_60,92.203,513,34,2,1,513,590,84,0,721,512,506
80082,Nsylvestris_NODE_29982_length_529_cov_108,Ntome_NODE_30057_length_625_cov_101,87.711,415,34,7,131,529,521,108,3.34E-131,468,398,413
80113,Nsylvestris_NODE_30013_length_526_cov_193,Ntome_NODE_31597_length_567_cov_215,94.297,526,26,3,1,525,45,567,0,802,524,522
80114,Nsylvestris_NODE_30014_length_526_cov_75,Ntome_NODE_33529_length_444_cov_11,94.432,449,20,2,26,474,1,444,0,686,448,443
80115,Nsylvestris_NODE_30015_length_526_cov_19,Ntome_NODE_27000_length_758_cov_182,86.111,540,35,14,1,524,655,140,1.49E-154,545,523,515
80126,Nsylvestris_NODE_30022_length_525_cov_247,Ntome_NODE_25731_length_819_cov_247,89.668,542,30,9,2,525,815,282,0,667,523,533
80135,Nsylvestris_NODE_30027_length_525_cov_82,Ntome_NODE_38339_length_281_cov_16,94.224,277,16,0,186,462,1,277,7.27E-118,424,276,276
80139,Nsylvestris_NODE_30030_length_525_cov_26,Ntome_NODE_37508_length_299_cov_4,93.617,282,6,1,93,374,28,297,5.66E-114,411,281,269
80152,Nsylvestris_NODE_30055_length_523_cov_8,Ntome_NODE_33074_length_472_cov_9,92.632,95,7,0,276,370,89,183,1.06E-31,137,94,94
80156,Nsylvestris_NODE_30059_length_523_cov_4,Ntome_NODE_34402_length_400_cov_5,96.988,166,5,0,1,166,166,1,1.66E-74,279,165,165
80166,Nsylvestris_NODE_30065_length_521_cov_10,Ntome_NODE_34528_length_394_cov_6,98.473,393,5,1,36,428,1,392,0,691,392,391
80201,Nsylvestris_NODE_30101_length_518_cov_10,Ntome_NODE_29007_length_668_cov_8,91.441,222,17,2,3,222,375,596,9.74E-82,303,219,221
80205,Nsylvestris_NODE_30105_length_518_cov_4,Ntome_NODE_29937_length_630_cov_154,95.858,169,7,0,1,169,71,239,7.64E-73,274,168,168
80213,Nsylvestris_NODE_30116_length_516_cov_9,Ntome_NODE_36006_length_338_cov_7,86.174,311,14,10,2,312,52,333,2.08E-83,309,310,281
80231,Nsylvestris_NODE_30137_length_514_cov_26,Ntome_NODE_33875_length_425_cov_23,89.441,322,27,4,40,354,73,394,1.20E-110,399,314,321
80232,Nsylvestris_NODE_30138_length_514_cov_24,Ntome_NODE_32536_length_510_cov_13,89.61,385,18,9,20,386,118,498,9.00E-132,470,366,380
80233,Nsylvestris_NODE_30140_length_514_cov_8,Ntome_NODE_34680_length_387_cov_7,94.1,339,20,0,176,514,387,49,1.14E-145,516,338,338
80246,Nsylvestris_NODE_30152_length_513_cov_5,Ntome_NODE_34881_length_379_cov_4,98.551,345,5,0,1,345,345,1,5.07E-174,610,344,344
80274,Nsylvestris_NODE_30187_length_511_cov_1,Ntome_NODE_12792_length_1864_cov_20,87.324,71,8,1,217,286,14,84,1.76E-14,80.5,69,70
80284,Nsylvestris_NODE_30198_length_510_cov_6,Ntome_NODE_32038_length_547_cov_12,88,425,25,16,2,419,424,19,1.48E-134,479,417,405
80304,Nsylvestris_NODE_30218_length_508_cov_6,Ntome_NODE_16929_length_1454_cov_69,94.892,509,20,2,6,508,815,1323,0,791,502,508
80305,Nsylvestris_NODE_30222_length_508_cov_5,Ntome_NODE_25397_length_839_cov_5,93.306,493,20,3,5,491,354,839,0,715,486,485
80308,Nsylvestris_NODE_30227_length_508_cov_2,Ntome_NODE_14821_length_1654_cov_20,98.425,508,8,0,1,508,27,534,0,894,507,507
80339,Nsylvestris_NODE_30248_length_506_cov_12,Ntome_NODE_30031_length_626_cov_131,95.069,507,16,4,3,506,106,606,0,789,503,500
80363,Nsylvestris_NODE_30261_length_505_cov_11,Ntome_NODE_24805_length_874_cov_68,90.303,165,16,0,341,505,332,168,1.27E-55,217,164,164
80376,Nsylvestris_NODE_30276_length_505_cov_8,Ntome_NODE_36351_length_328_cov_77,91.473,129,5,4,334,461,328,205,2.79E-42,172,127,123
80439,Nsylvestris_NODE_30334_length_499_cov_6,Ntome_NODE_21559_length_1077_cov_85,94.934,454,15,2,4,454,782,334,0,704,450,448
80442,Nsylvestris_NODE_30336_length_499_cov_6,Ntome_NODE_18775_length_1294_cov_65,91.617,501,17,5,1,499,190,667,0,669,498,477
80452,Nsylvestris_NODE_30348_length_498_cov_10,Ntome_NODE_33273_length_459_cov_5,95.842,457,18,1,10,465,3,459,0,737,455,456
80508,Nsylvestris_NODE_30389_length_495_cov_8,Ntome_NODE_13380_length_1800_cov_8,95.152,495,24,0,1,495,1584,1090,0,782,494,494
80533,Nsylvestris_NODE_30407_length_494_cov_5,Ntome_NODE_36313_length_330_cov_4,89.407,236,24,1,259,493,1,236,1.55E-79,296,234,235
80581,Nsylvestris_NODE_30444_length_491_cov_9,Ntome_NODE_36634_length_320_cov_4,90.78,282,19,3,175,451,41,320,8.95E-102,370,276,279
80606,Nsylvestris_NODE_30473_length_488_cov_8,Ntome_NODE_39494_length_258_cov_3,94.8,250,13,0,228,477,3,252,6.82E-108,390,249,249
80624,Nsylvestris_NODE_30491_length_487_cov_5,Ntome_NODE_34261_length_407_cov_3,97.472,356,6,1,1,353,52,407,2.23E-172,604,352,355
80646,Nsylvestris_NODE_30508_length_485_cov_78,Ntome_NODE_24628_length_884_cov_136,91.753,485,23,4,1,485,878,411,0,658,484,467
80647,Nsylvestris_NODE_30509_length_485_cov_18,Ntome_NODE_36086_length_336_cov_4,86.726,339,40,4,7,344,2,336,2.46E-102,372,337,334
80648,Nsylvestris_NODE_30510_length_485_cov_12,Ntome_NODE_36790_length_316_cov_4,82.734,139,23,1,348,485,51,189,2.73E-27,122,137,138
80659,Nsylvestris_NODE_30520_length_484_cov_10,Ntome_NODE_33064_length_473_cov_4,95.181,83,4,0,1,83,362,280,4.53E-30,132,82,82
80712,Nsylvestris_NODE_30566_length_481_cov_8,Ntome_NODE_32028_length_528_cov_10,85.171,263,37,2,219,480,50,311,3.29E-71,268,261,261
80733,Nsylvestris_NODE_30586_length_480_cov_3,Ntome_NODE_34962_length_376_cov_3,93.238,281,11,4,1,273,281,1,6.66E-113,407,272,280
80752,Nsylvestris_NODE_30595_length_479_cov_8,Ntome_NODE_37864_length_291_cov_8,93.559,295,14,4,186,479,1,291,3.05E-121,435,293,290
80753,Nsylvestris_NODE_30598_length_479_cov_5,Ntome_NODE_33944_length_422_cov_4,95.469,309,14,0,1,309,114,422,4.96E-139,494,308,308
80785,Nsylvestris_NODE_30620_length_477_cov_10,Ntome_NODE_32797_length_492_cov_12,93.96,447,22,4,33,477,484,41,0,671,444,443
80792,Nsylvestris_NODE_30631_length_476_cov_29,Ntome_NODE_19736_length_1216_cov_46,87.374,198,12,2,175,360,311,115,4.29E-55,215,185,196
80793,Nsylvestris_NODE_30632_length_476_cov_19,Ntome_NODE_26571_length_778_cov_257,89.955,448,38,6,32,476,596,153,2.21E-162,571,444,443
80845,Nsylvestris_NODE_30674_length_473_cov_4,Ntome_NODE_35190_length_366_cov_15,91.765,170,11,2,147,316,366,200,1.18E-60,233,169,166
80851,Nsylvestris_NODE_30680_length_472_cov_6,Ntome_NODE_27694_length_724_cov_19,95.339,472,16,4,3,472,510,43,0,745,469,467
80874,Nsylvestris_NODE_30699_length_471_cov_178,Ntome_NODE_29570_length_645_cov_218,93.651,315,20,0,50,364,362,48,2.28E-132,472,314,314
80876,Nsylvestris_NODE_30701_length_471_cov_7,Ntome_NODE_38555_length_277_cov_2,98.917,277,3,0,22,298,277,1,1.35E-139,496,276,276
80877,Nsylvestris_NODE_30704_length_471_cov_5,Ntome_NODE_39251_length_263_cov_3,93.633,267,11,4,153,417,263,1,5.08E-109,394,264,262
80885,Nsylvestris_NODE_30710_length_471_cov_2,Ntome_NODE_16742_length_1472_cov_20,90.726,496,16,9,1,471,860,1350,0,634,470,490
80909,Nsylvestris_NODE_30738_length_469_cov_11,Ntome_NODE_32074_length_544_cov_72,93.103,406,18,1,64,469,544,149,7.78E-167,586,405,395
80938,Nsylvestris_NODE_30767_length_467_cov_10,Ntome_NODE_39883_length_251_cov_3,95.652,161,7,0,307,467,1,161,1.92E-68,259,160,160
80948,Nsylvestris_NODE_30776_length_466_cov_14,Ntome_NODE_33267_length_459_cov_11,93.705,413,22,3,1,413,410,2,9.85E-176,616,412,408
80978,Nsylvestris_NODE_30815_length_463_cov_6,Ntome_NODE_35822_length_344_cov_5,96.552,319,11,0,9,327,319,1,1.31E-149,529,318,318
80981,Nsylvestris_NODE_30817_length_463_cov_4,Ntome_NODE_33089_length_471_cov_4,95.749,447,11,2,5,451,33,471,0,713,446,438
80982,Nsylvestris_NODE_30818_length_461_cov_4,Ntome_NODE_38839_length_270_cov_10,97.619,84,2,0,32,115,1,84,5.52E-34,145,83,83
81001,Nsylvestris_NODE_30834_length_462_cov_5,Ntome_NODE_27250_length_746_cov_13,82.292,192,21,5,195,374,713,523,9.20E-37,154,179,190
81018,Nsylvestris_NODE_30853_length_460_cov_8,Ntome_NODE_31958_length_553_cov_7,89.979,479,21,9,1,454,10,486,4.55E-169,593,453,476
81055,Nsylvestris_NODE_30890_length_458_cov_7,Ntome_NODE_17498_length_1404_cov_6,96.507,458,16,0,1,458,951,494,0,758,457,457
81056,Nsylvestris_NODE_30891_length_458_cov_7,Ntome_NODE_36544_length_323_cov_5,90.476,273,22,1,190,458,311,39,6.47E-98,357,268,272
81058,Nsylvestris_NODE_30894_length_458_cov_5,Ntome_NODE_30104_length_624_cov_5,96.061,457,18,0,1,457,581,125,0,745,456,456
81074,Nsylvestris_NODE_30908_length_457_cov_14,Ntome_NODE_34573_length_392_cov_7,96.507,229,8,0,162,390,326,98,1.38E-104,379,228,228
81092,Nsylvestris_NODE_30928_length_456_cov_4,Ntome_NODE_31945_length_554_cov_10,94.737,228,5,2,1,228,221,1,3.88E-95,348,227,220
81095,Nsylvestris_NODE_30930_length_456_cov_3,Ntome_NODE_32184_length_537_cov_10,90,400,21,9,1,381,401,2,1.01E-140,499,380,399
81112,Nsylvestris_NODE_30937_length_455_cov_28,Ntome_NODE_23719_length_942_cov_66,77.22,259,38,6,194,451,557,795,4.24E-30,132,257,238
81132,Nsylvestris_NODE_30957_length_454_cov_4,Ntome_NODE_31303_length_578_cov_10,86.75,400,30,9,66,452,436,47,6.23E-118,424,386,389
81135,Nsylvestris_NODE_30961_length_454_cov_3,Ntome_NODE_28741_length_679_cov_3,83.929,224,16,9,2,205,456,679,1.48E-49,196,203,223
81159,Nsylvestris_NODE_30981_length_453_cov_2,Ntome_NODE_1364_length_4663_cov_85,81.148,122,23,0,111,232,1333,1212,4.28E-20,99,121,121
81164,Nsylvestris_NODE_30984_length_452_cov_184,Ntome_NODE_24879_length_870_cov_208,92.641,462,20,6,1,449,186,646,0,652,448,460
81169,Nsylvestris_NODE_30991_length_452_cov_9,Ntome_NODE_38033_length_288_cov_2,87.762,286,35,0,8,293,1,286,2.99E-91,335,285,285
81172,Nsylvestris_NODE_30994_length_452_cov_5,Ntome_NODE_28409_length_692_cov_29,88.788,330,37,0,1,330,296,625,2.25E-112,405,329,329
81207,Nsylvestris_NODE_31024_length_449_cov_11,Ntome_NODE_28797_length_676_cov_37,88.862,413,38,6,27,433,60,470,2.77E-141,501,406,410
81226,Nsylvestris_NODE_31040_length_448_cov_31,Ntome_NODE_27513_length_731_cov_221,89.017,346,32,5,1,343,633,291,6.15E-118,424,342,342
81232,Nsylvestris_NODE_31047_length_448_cov_7,Ntome_NODE_36567_length_322_cov_5,95.062,324,13,3,3,325,1,322,5.93E-143,507,322,321
81237,Nsylvestris_NODE_31052_length_448_cov_5,Ntome_NODE_24619_length_885_cov_8,92.692,260,16,3,37,295,573,830,2.26E-102,372,258,257
81241,Nsylvestris_NODE_31054_length_448_cov_5,Ntome_NODE_18561_length_1311_cov_44,87.742,465,30,11,1,448,808,1262,2.74E-146,518,447,454
81280,Nsylvestris_NODE_31088_length_446_cov_4,Ntome_NODE_15798_length_1558_cov_226,87.359,443,56,0,4,446,724,282,1.64E-143,508,442,442
81310,Nsylvestris_NODE_31111_length_444_cov_80,Ntome_NODE_27983_length_711_cov_39,91.241,411,15,7,2,412,257,646,5.80E-153,540,410,389
81339,Nsylvestris_NODE_31132_length_443_cov_4,Ntome_NODE_24591_length_887_cov_5,95.937,443,18,0,1,443,539,97,0,719,442,442
81343,Nsylvestris_NODE_31137_length_443_cov_3,Ntome_NODE_28385_length_694_cov_3,89.316,234,21,3,19,251,231,1,6.43E-78,291,232,230
81360,Nsylvestris_NODE_31157_length_441_cov_5,Ntome_NODE_38942_length_268_cov_8,96.988,166,5,0,276,441,1,166,1.38E-74,279,165,165
81361,Nsylvestris_NODE_31159_length_441_cov_4,Ntome_NODE_33811_length_429_cov_4,96.382,387,14,0,55,441,1,387,0,638,386,386
81369,Nsylvestris_NODE_31170_length_440_cov_37,Ntome_NODE_38015_length_288_cov_4,95.918,196,5,2,245,440,283,91,3.79E-85,315,195,192
81378,Nsylvestris_NODE_31182_length_439_cov_10,Ntome_NODE_26502_length_782_cov_39,88.889,468,18,8,4,439,167,632,1.23E-154,545,435,465
81390,Nsylvestris_NODE_31196_length_438_cov_19,Ntome_NODE_14691_length_1667_cov_67,87.118,458,38,11,2,438,1657,1200,9.69E-141,499,436,457
81392,Nsylvestris_NODE_31200_length_438_cov_12,Ntome_NODE_35538_length_353_cov_4,94.571,350,16,1,69,415,1,350,2.05E-152,538,346,349
81395,Nsylvestris_NODE_31202_length_438_cov_8,Ntome_NODE_33628_length_438_cov_6,79.602,201,14,3,235,435,226,399,3.17E-26,119,200,173
81412,Nsylvestris_NODE_31222_length_437_cov_9,Ntome_NODE_35201_length_366_cov_5,97.701,261,6,0,1,261,261,1,9.88E-126,449,260,260
81414,Nsylvestris_NODE_31227_length_437_cov_5,Ntome_NODE_39649_length_255_cov_4,90.09,111,10,1,1,110,111,1,1.88E-33,143,109,110
81416,Nsylvestris_NODE_31230_length_437_cov_3,Ntome_NODE_21692_length_1068_cov_98,91.391,151,7,2,218,362,1,151,3.05E-51,202,144,150
81432,Nsylvestris_NODE_31247_length_436_cov_2,Ntome_NODE_27126_length_752_cov_11,93.111,450,15,10,2,436,190,638,0,645,434,448
81440,Nsylvestris_NODE_31251_length_435_cov_23,Ntome_NODE_28282_length_698_cov_23,90.492,305,27,2,132,435,306,3,2.79E-111,401,303,303
81480,Nsylvestris_NODE_31281_length_433_cov_6,Ntome_NODE_32441_length_518_cov_8,87.066,317,22,10,74,386,1,302,6.14E-93,340,312,301
81484,Nsylvestris_NODE_31289_length_433_cov_4,Ntome_NODE_24497_length_893_cov_8,84.365,307,37,7,134,431,579,883,6.27E-78,291,297,304
81493,Nsylvestris_NODE_31303_length_432_cov_4,Ntome_NODE_18793_length_1292_cov_90,98.039,51,1,0,382,432,152,102,2.45E-17,89.8,50,50
81496,Nsylvestris_NODE_31310_length_431_cov_7,Ntome_NODE_38678_length_274_cov_3,87.826,115,14,0,249,363,5,119,3.10E-31,135,114,114
81498,Nsylvestris_NODE_31313_length_431_cov_6,Ntome_NODE_11184_length_2051_cov_105,97.436,39,1,0,294,332,1548,1586,1.15E-10,67.6,38,38
81517,Nsylvestris_NODE_31339_length_430_cov_4,Ntome_NODE_32188_length_537_cov_5,97.297,37,1,0,1,37,37,1,1.48E-09,63.9,36,36
81523,Nsylvestris_NODE_31348_length_429_cov_8,Ntome_NODE_36719_length_318_cov_6,97.59,83,1,1,348,429,1,83,6.62E-33,141,81,82
81536,Nsylvestris_NODE_31366_length_428_cov_4,Ntome_NODE_39727_length_254_cov_2,90.65,246,17,4,186,428,1,243,2.20E-87,322,242,242
81567,Nsylvestris_NODE_31395_length_426_cov_2,Ntome_NODE_24949_length_866_cov_81,92,350,15,5,1,341,400,55,1.23E-134,479,340,345
81573,Nsylvestris_NODE_31398_length_425_cov_16,Ntome_NODE_39336_length_260_cov_4,95.094,265,6,4,10,274,3,260,4.53E-114,411,264,257
81577,Nsylvestris_NODE_31406_length_425_cov_5,Ntome_NODE_24161_length_915_cov_22,93.882,425,26,0,1,425,363,787,0,641,424,424
81584,Nsylvestris_NODE_31414_length_425_cov_3,Ntome_NODE_6356_length_2777_cov_19,96.682,422,14,0,1,422,752,1173,0,702,421,421
81592,Nsylvestris_NODE_31419_length_424_cov_9,Ntome_NODE_32361_length_524_cov_4,89.681,407,38,3,19,424,4,407,9.30E-146,516,405,403
81600,Nsylvestris_NODE_31428_length_424_cov_4,Ntome_NODE_28006_length_710_cov_28,92.235,425,32,1,1,424,556,132,2.50E-171,601,423,424
81618,Nsylvestris_NODE_31452_length_422_cov_7,Ntome_NODE_30801_length_596_cov_11,93.03,330,11,5,98,422,1,323,2.03E-132,472,324,322
81657,Nsylvestris_NODE_31494_length_420_cov_4,Ntome_NODE_31813_length_560_cov_4,92.695,397,29,0,1,397,397,1,5.39E-163,573,396,396
81658,Nsylvestris_NODE_31495_length_420_cov_4,Ntome_NODE_34376_length_401_cov_9,90.598,234,13,4,13,238,233,1,2.81E-81,302,225,232
81660,Nsylvestris_NODE_31500_length_420_cov_3,Ntome_NODE_13477_length_1789_cov_24,95.192,416,20,0,3,418,1485,1070,0,658,415,415
81669,Nsylvestris_NODE_31511_length_419_cov_6,Ntome_NODE_27461_length_735_cov_5,96.217,423,10,2,1,417,665,243,0,688,416,422
81700,Nsylvestris_NODE_31546_length_417_cov_3,Ntome_NODE_36541_length_323_cov_5,97.426,272,7,0,145,416,322,51,3.36E-130,464,271,271
81702,Nsylvestris_NODE_31548_length_417_cov_2,Ntome_NODE_34930_length_377_cov_9,90.852,317,27,2,1,315,317,1,5.70E-118,424,314,316
81731,Nsylvestris_NODE_31581_length_415_cov_6,Ntome_NODE_35720_length_347_cov_4,96.83,347,11,0,50,396,1,347,3.18E-165,580,346,346
81756,Nsylvestris_NODE_31609_length_414_cov_3,Ntome_NODE_18745_length_1296_cov_139,85.39,397,49,7,1,390,781,387,7.36E-112,403,389,394
81795,Nsylvestris_NODE_31657_length_411_cov_3,Ntome_NODE_16782_length_1468_cov_32,95.62,411,18,0,1,411,490,80,0,660,410,410
81813,Nsylvestris_NODE_31667_length_410_cov_6,Ntome_NODE_30400_length_612_cov_15,90.217,92,9,0,18,109,32,123,8.22E-27,121,91,91
81814,Nsylvestris_NODE_31672_length_410_cov_3,Ntome_NODE_33676_length_436_cov_2,94.468,235,13,0,1,235,235,1,1.24E-99,363,234,234
81830,Nsylvestris_NODE_31695_length_408_cov_5,Ntome_NODE_33577_length_441_cov_17,87.468,391,26,12,1,374,385,1,1.20E-119,429,373,384
81850,Nsylvestris_NODE_31723_length_407_cov_4,Ntome_NODE_37346_length_303_cov_2,95.05,303,15,0,9,311,1,303,4.20E-134,477,302,302
81854,Nsylvestris_NODE_31731_length_406_cov_17,Ntome_NODE_31766_length_561_cov_148,87.037,216,22,5,30,243,7,218,2.15E-62,239,213,211
81888,Nsylvestris_NODE_31768_length_405_cov_3,Ntome_NODE_36094_length_336_cov_3,95.431,197,6,2,209,405,336,143,4.49E-84,311,196,193
81903,Nsylvestris_NODE_31779_length_404_cov_21,Ntome_NODE_35099_length_370_cov_11,90.741,270,24,1,15,284,18,286,1.58E-98,359,269,268
81906,Nsylvestris_NODE_31784_length_404_cov_7,Ntome_NODE_34495_length_395_cov_9,96.571,175,4,1,232,404,1,175,2.10E-77,289,172,174
81909,Nsylvestris_NODE_31791_length_404_cov_4,Ntome_NODE_30601_length_604_cov_7,90.476,378,33,3,24,401,95,469,1.15E-139,496,377,374
81910,Nsylvestris_NODE_31792_length_404_cov_4,Ntome_NODE_30885_length_593_cov_8,93.151,219,11,3,1,215,219,1,2.67E-86,318,214,218
81923,Nsylvestris_NODE_31806_length_403_cov_5,Ntome_NODE_30017_length_627_cov_12,96.114,386,15,0,1,386,141,526,3.02E-180,630,385,385
81936,Nsylvestris_NODE_31822_length_402_cov_8,Ntome_NODE_34656_length_388_cov_13,91.239,331,28,1,72,402,349,20,9.04E-126,449,330,329
81945,Nsylvestris_NODE_31845_length_401_cov_15,Ntome_NODE_25185_length_852_cov_193,91.206,398,22,4,11,401,608,217,1.13E-149,529,390,391
81960,Nsylvestris_NODE_31867_length_400_cov_5,Ntome_NODE_37653_length_296_cov_4,89.562,297,14,2,88,368,1,296,4.33E-99,361,280,295
81961,Nsylvestris_NODE_31873_length_400_cov_3,Ntome_NODE_33962_length_421_cov_4,90.254,236,20,3,1,234,184,418,2.06E-82,305,233,234
81972,Nsylvestris_NODE_31889_length_399_cov_3,Ntome_NODE_39949_length_250_cov_3,92.035,113,6,1,3,115,110,1,2.19E-37,156,112,109
82002,Nsylvestris_NODE_31920_length_398_cov_2,Ntome_NODE_34559_length_393_cov_4,95.965,347,8,2,56,398,1,345,1.42E-158,558,342,344
82023,Nsylvestris_NODE_31945_length_396_cov_14,Ntome_NODE_34393_length_400_cov_41,94.474,380,20,1,17,396,400,22,2.34E-166,584,379,378
82035,Nsylvestris_NODE_31957_length_395_cov_11,Ntome_NODE_32731_length_496_cov_10,97.368,114,3,0,134,247,496,383,4.59E-49,195,113,113
82055,Nsylvestris_NODE_31983_length_395_cov_2,Ntome_NODE_32596_length_506_cov_18,85.175,371,28,12,1,369,33,378,1.99E-97,355,368,345
82061,Nsylvestris_NODE_31986_length_394_cov_20,Ntome_NODE_27362_length_740_cov_16,95.431,394,18,0,1,394,202,595,1.06E-179,628,393,393
82066,Nsylvestris_NODE_31997_length_394_cov_5,Ntome_NODE_38265_length_283_cov_3,93.902,246,14,1,21,265,246,1,7.09E-102,370,244,245
82072,Nsylvestris_NODE_32002_length_394_cov_4,Ntome_NODE_35323_length_361_cov_4,97.541,122,3,0,3,124,122,1,1.63E-53,209,121,121
82075,Nsylvestris_NODE_32005_length_394_cov_2,Ntome_NODE_33896_length_424_cov_43,87.831,378,35,10,6,382,57,424,8.91E-121,433,376,367
82102,Nsylvestris_NODE_32036_length_392_cov_6,Ntome_NODE_34164_length_411_cov_4,90.411,365,23,5,31,392,1,356,6.75E-132,470,361,355
82112,Nsylvestris_NODE_32051_length_392_cov_3,Ntome_NODE_38237_length_284_cov_3,87.814,279,11,11,32,293,12,284,2.02E-82,305,261,272
82114,Nsylvestris_NODE_32055_length_392_cov_2,Ntome_NODE_3286_length_3592_cov_55,87.143,70,7,2,100,168,2364,2296,4.78E-14,78.7,68,68
82137,Nsylvestris_NODE_32080_length_390_cov_165,Ntome_NODE_37917_length_290_cov_4,96.587,293,7,2,70,362,1,290,8.63E-136,483,292,289
82139,Nsylvestris_NODE_32082_length_390_cov_53,Ntome_NODE_25404_length_838_cov_220,84.881,377,22,14,1,377,428,769,3.28E-95,348,376,341
82164,Nsylvestris_NODE_32113_length_389_cov_5,Ntome_NODE_36388_length_328_cov_1,92.284,324,24,1,34,356,324,1,1.45E-128,459,322,323
82170,Nsylvestris_NODE_32125_length_388_cov_195,Ntome_NODE_6363_length_2775_cov_39,93.651,315,19,1,53,367,386,73,6.68E-132,470,314,313
82174,Nsylvestris_NODE_32139_length_388_cov_4,Ntome_NODE_36442_length_326_cov_4,88.889,189,20,1,1,188,134,322,3.43E-60,231,187,188
82212,Nsylvestris_NODE_32180_length_386_cov_6,Ntome_NODE_35956_length_340_cov_4,93.004,243,17,0,1,243,98,340,1.94E-97,355,242,242
82213,Nsylvestris_NODE_32182_length_386_cov_6,Ntome_NODE_28780_length_677_cov_19,85.823,395,17,14,1,386,512,148,8.90E-106,383,385,364
82216,Nsylvestris_NODE_32184_length_386_cov_4,Ntome_NODE_33360_length_454_cov_4,95.439,285,13,0,1,285,166,450,1.86E-127,455,284,284
82232,Nsylvestris_NODE_32199_length_385_cov_8,Ntome_NODE_28089_length_706_cov_53,95.584,385,17,0,1,385,467,83,2.24E-176,617,384,384
82233,Nsylvestris_NODE_32202_length_385_cov_5,Ntome_NODE_26345_length_790_cov_11,88.974,390,24,10,1,384,402,26,3.08E-130,464,383,376
82242,Nsylvestris_NODE_32216_length_385_cov_2,Ntome_NODE_35461_length_356_cov_3,96.901,355,11,0,27,381,2,356,1.05E-169,595,354,354
82243,Nsylvestris_NODE_32217_length_385_cov_2,Ntome_NODE_29209_length_660_cov_7,92.683,369,16,7,24,382,1,368,1.80E-147,521,358,367
82249,Nsylvestris_NODE_32229_length_384_cov_6,Ntome_NODE_39543_length_257_cov_4,92.692,260,16,1,111,370,257,1,1.92E-102,372,259,256
82273,Nsylvestris_NODE_32255_length_383_cov_6,Ntome_NODE_38298_length_282_cov_5,93.19,279,16,2,87,362,1,279,5.24E-113,407,275,278
82281,Nsylvestris_NODE_32264_length_383_cov_3,Ntome_NODE_35573_length_352_cov_5,95.846,337,12,2,1,335,337,1,3.83E-154,544,334,336
82295,Nsylvestris_NODE_32282_length_382_cov_4,Ntome_NODE_36953_length_312_cov_2,84.656,189,13,4,156,344,309,137,5.77E-43,174,188,172
82306,Nsylvestris_NODE_32294_length_382_cov_1,Ntome_NODE_25592_length_828_cov_18,83.577,274,38,4,103,370,522,794,9.32E-66,250,267,272
82321,Nsylvestris_NODE_32307_length_381_cov_5,Ntome_NODE_33377_length_453_cov_3,86.207,290,29,5,1,279,345,56,7.03E-82,303,278,289
82345,Nsylvestris_NODE_32341_length_379_cov_12,Ntome_NODE_34980_length_375_cov_8,90.377,239,17,3,144,379,1,236,1.50E-83,309,235,235
82349,Nsylvestris_NODE_32349_length_379_cov_3,Ntome_NODE_38002_length_288_cov_5,97.569,288,7,0,76,363,288,1,3.87E-139,494,287,287
82351,Nsylvestris_NODE_32352_length_379_cov_2,Ntome_NODE_26727_length_772_cov_5,93.298,373,19,1,5,377,560,194,1.05E-154,545,372,366
82355,Nsylvestris_NODE_32355_length_378_cov_12,Ntome_NODE_35338_length_360_cov_16,83.473,357,25,13,9,357,25,355,2.51E-81,302,348,330
82370,Nsylvestris_NODE_32369_length_378_cov_3,Ntome_NODE_38494_length_278_cov_4,82.969,229,38,1,151,378,276,48,2.02E-52,206,227,228
82399,Nsylvestris_NODE_32405_length_376_cov_7,Ntome_NODE_25110_length_857_cov_15,90.283,247,16,4,126,368,220,462,8.91E-86,316,242,242
82412,Nsylvestris_NODE_32435_length_375_cov_6,Ntome_NODE_33891_length_425_cov_4,87.719,399,21,18,1,375,3,397,5.05E-123,440,374,394
82444,Nsylvestris_NODE_32488_length_372_cov_16,Ntome_NODE_32023_length_548_cov_68,89.109,101,11,0,272,372,176,76,1.60E-28,126,100,100
82452,Nsylvestris_NODE_32499_length_372_cov_5,Ntome_NODE_15623_length_1574_cov_39,84.173,278,34,7,1,271,499,773,4.20E-69,261,270,274
82459,Nsylvestris_NODE_32508_length_372_cov_3,Ntome_NODE_35777_length_346_cov_2,95.376,346,16,0,12,357,346,1,2.22E-156,551,345,345
82483,Nsylvestris_NODE_32536_length_371_cov_4,Ntome_NODE_32050_length_546_cov_7,87.356,87,11,0,99,185,460,546,9.66E-21,100,86,86
82486,Nsylvestris_NODE_32540_length_371_cov_2,Ntome_NODE_36453_length_326_cov_1,95.392,217,6,3,1,214,216,1,1.45E-93,342,213,215
82550,Nsylvestris_NODE_32614_length_367_cov_5,Ntome_NODE_29051_length_666_cov_7,95.095,367,15,1,1,367,618,255,1.30E-163,575,366,363
