,Query.seq.ID,Subject.seq.ID,X.ID,Alignment.length,X..mismatches,X..gap.openings,start.in.query,end.in.query,start.in.subject,end.in.subject,evalue,bitscore,match.length.query,match.length.subject
82023,Ntome_NODE_31292_length_578_cov_28,Nsylvestris_NODE_26075_length_715_cov_39,92.885,506,23,4,1,500,19,517,0,723,499,498
82033,Ntome_NODE_31303_length_578_cov_10,Nsylvestris_NODE_30957_length_454_cov_4,87.056,394,28,9,53,436,446,66,7.50E-118,424,383,380
82205,Ntome_NODE_31416_length_574_cov_5,Nsylvestris_NODE_20155_length_1090_cov_40,89.225,529,35,8,58,574,1060,542,0,641,516,518
82424,Ntome_NODE_31526_length_570_cov_45,Nsylvestris_NODE_28680_length_598_cov_43,92.171,281,22,0,148,428,171,451,4.48E-110,398,280,280
82435,Ntome_NODE_31535_length_570_cov_8,Nsylvestris_NODE_32973_length_354_cov_4,88.601,193,22,0,134,326,1,193,3.72E-61,235,192,192
82474,Ntome_NODE_31561_length_569_cov_8,Nsylvestris_NODE_20558_length_1060_cov_127,87.029,239,26,5,1,239,246,479,4.73E-70,265,238,233
82475,Ntome_NODE_31563_length_569_cov_6,Nsylvestris_NODE_20705_length_1049_cov_109,86.466,133,18,0,137,269,819,951,1.79E-34,147,132,132
82520,Ntome_NODE_31597_length_567_cov_215,Nsylvestris_NODE_30013_length_526_cov_193,94.297,526,26,3,45,567,1,525,0,802,522,524
82567,Ntome_NODE_31633_length_566_cov_38,Nsylvestris_NODE_33270_length_343_cov_61,92.44,291,9,9,244,525,312,26,9.56E-112,403,281,286
82588,Ntome_NODE_31644_length_566_cov_11,Nsylvestris_NODE_28259_length_617_cov_3,93.82,534,30,3,5,535,84,617,0,800,530,533
82593,Ntome_NODE_31646_length_566_cov_7,Nsylvestris_NODE_23738_length_846_cov_126,96.481,540,19,0,23,562,802,263,0,893,539,539
82603,Ntome_NODE_31653_length_566_cov_5,Nsylvestris_NODE_35787_length_278_cov_3,94.245,278,16,0,57,334,1,278,2.04E-118,425,277,277
82620,Ntome_NODE_31663_length_565_cov_56,Nsylvestris_NODE_22025_length_954_cov_83,93.822,518,25,2,1,518,649,139,0,773,517,510
82692,Ntome_NODE_31702_length_564_cov_8,Nsylvestris_NODE_29706_length_554_cov_3,83.455,550,44,15,31,564,551,33,3.33E-131,468,533,518
82770,Ntome_NODE_31750_length_562_cov_13,Nsylvestris_NODE_33437_length_338_cov_5,94.118,306,18,0,201,506,338,33,1.19E-130,466,305,305
82794,Ntome_NODE_31765_length_561_cov_227,Nsylvestris_NODE_25946_length_721_cov_167,90.98,510,35,4,11,512,1,507,0,676,501,506
82795,Ntome_NODE_31766_length_561_cov_148,Nsylvestris_NODE_31731_length_406_cov_17,87.037,216,22,5,7,218,30,243,2.83E-62,239,211,213
82852,Ntome_NODE_31806_length_560_cov_6,Nsylvestris_NODE_22075_length_951_cov_8,84.122,296,42,4,264,558,66,357,4.62E-75,281,294,291
82861,Ntome_NODE_31813_length_560_cov_4,Nsylvestris_NODE_31494_length_420_cov_4,92.695,397,29,0,1,397,397,1,6.81E-163,573,396,396
82900,Ntome_NODE_31844_length_559_cov_5,Nsylvestris_NODE_17068_length_1351_cov_69,92.308,559,22,7,1,559,291,828,0,774,558,537
82918,Ntome_NODE_31857_length_558_cov_13,Nsylvestris_NODE_29634_length_557_cov_68,99.82,556,0,1,1,556,3,557,0,1020,555,554
82954,Ntome_NODE_31885_length_557_cov_9,Nsylvestris_NODE_34514_length_307_cov_7,87.926,323,18,10,142,463,1,303,5.74E-99,361,321,302
82998,Ntome_NODE_31924_length_555_cov_178,Nsylvestris_NODE_32762_length_361_cov_9,83.862,378,32,12,31,403,1,354,1.25E-90,333,372,353
83007,Ntome_NODE_31936_length_555_cov_5,Nsylvestris_NODE_34846_length_299_cov_3,92.683,41,3,0,73,113,41,1,2.33E-08,60.2,40,40
83015,Ntome_NODE_31945_length_554_cov_10,Nsylvestris_NODE_30928_length_456_cov_4,94.737,228,5,2,1,221,228,1,4.44E-95,348,220,227
83019,Ntome_NODE_31952_length_553_cov_86,Nsylvestris_NODE_26463_length_697_cov_179,91.446,491,19,8,79,553,507,24,0,652,474,483
83025,Ntome_NODE_31958_length_553_cov_7,Nsylvestris_NODE_30853_length_460_cov_8,89.979,479,21,9,10,486,1,454,5.16E-169,593,476,453
83028,Ntome_NODE_31960_length_553_cov_6,Nsylvestris_NODE_2097_length_3995_cov_89,94.595,37,1,1,139,174,749,713,3.01E-07,56.5,35,36
83034,Ntome_NODE_31971_length_552_cov_23,Nsylvestris_NODE_17206_length_1341_cov_15,86.364,352,43,3,188,537,467,815,1.57E-104,379,349,348
83047,Ntome_NODE_31985_length_551_cov_30,Nsylvestris_NODE_29737_length_551_cov_55,90.647,556,40,9,1,551,2,550,0,728,550,548
83076,Ntome_NODE_32023_length_548_cov_68,Nsylvestris_NODE_32488_length_372_cov_16,89.109,101,11,0,76,176,372,272,2.24E-28,126,100,100
83077,Ntome_NODE_32026_length_548_cov_21,Nsylvestris_NODE_24999_length_771_cov_191,95.463,551,20,3,3,548,569,19,0,874,545,550
83078,Ntome_NODE_32028_length_528_cov_10,Nsylvestris_NODE_30566_length_481_cov_8,85.171,263,37,2,50,311,219,480,3.38E-71,268,261,261
83080,Ntome_NODE_32034_length_548_cov_5,Nsylvestris_NODE_23361_length_869_cov_5,96.907,291,9,0,258,548,1,291,2.48E-137,488,290,290
83081,Ntome_NODE_32038_length_547_cov_12,Nsylvestris_NODE_30198_length_510_cov_6,88,425,25,16,19,424,419,2,1.49E-134,479,405,417
83093,Ntome_NODE_32047_length_546_cov_38,Nsylvestris_NODE_27137_length_667_cov_177,91.731,520,36,3,34,546,644,125,0,715,512,519
83095,Ntome_NODE_32050_length_546_cov_7,Nsylvestris_NODE_32536_length_371_cov_4,87.356,87,11,0,460,546,99,185,1.35E-20,100,86,86
83118,Ntome_NODE_32074_length_544_cov_72,Nsylvestris_NODE_30738_length_469_cov_11,95.148,371,18,0,174,544,434,64,8.48E-167,586,370,370
83119,Ntome_NODE_32076_length_544_cov_12,Nsylvestris_NODE_27365_length_657_cov_181,93.153,555,21,5,1,544,44,592,0,798,543,548
83120,Ntome_NODE_32077_length_544_cov_10,Nsylvestris_NODE_28868_length_589_cov_22,90.744,551,31,5,5,535,6,556,0,717,530,550
83129,Ntome_NODE_32087_length_543_cov_15,Nsylvestris_NODE_26722_length_686_cov_53,86.755,302,28,9,229,525,383,89,2.04E-88,326,296,294
83144,Ntome_NODE_32101_length_542_cov_171,Nsylvestris_NODE_19169_length_1170_cov_66,90.625,288,18,5,107,390,835,1117,7.16E-103,374,283,282
83166,Ntome_NODE_32121_length_541_cov_6,Nsylvestris_NODE_33442_length_338_cov_4,93.671,316,17,2,225,540,338,26,8.86E-132,470,315,312
83229,Ntome_NODE_32169_length_538_cov_8,Nsylvestris_NODE_34775_length_301_cov_2,95.154,227,11,0,13,239,227,1,1.99E-98,359,226,226
83243,Ntome_NODE_32184_length_537_cov_10,Nsylvestris_NODE_30930_length_456_cov_3,90,400,21,9,2,401,381,1,1.12E-140,499,399,380
83244,Ntome_NODE_32188_length_537_cov_5,Nsylvestris_NODE_31339_length_430_cov_4,97.297,37,1,0,1,37,37,1,1.74E-09,63.9,36,36
83245,Ntome_NODE_32191_length_537_cov_4,Nsylvestris_NODE_33621_length_333_cov_5,86.331,278,33,5,136,412,333,60,4.39E-80,298,276,273
83287,Ntome_NODE_32232_length_533_cov_20,Nsylvestris_NODE_25329_length_753_cov_33,92.25,529,24,10,1,515,744,219,0,734,514,525
83338,Ntome_NODE_32280_length_530_cov_11,Nsylvestris_NODE_29341_length_569_cov_37,91.885,382,31,0,2,383,511,130,3.03E-151,534,381,381
83343,Ntome_NODE_32289_length_529_cov_141,Nsylvestris_NODE_24030_length_830_cov_146,93.045,532,31,2,1,529,20,548,0,773,528,528
83433,Ntome_NODE_32361_length_524_cov_4,Nsylvestris_NODE_31419_length_424_cov_9,89.681,407,38,3,4,407,19,424,1.09E-145,516,403,405
83434,Ntome_NODE_32363_length_524_cov_4,Nsylvestris_NODE_34438_length_310_cov_2,91.824,318,12,8,1,316,5,310,4.04E-120,431,315,305
83446,Ntome_NODE_32370_length_523_cov_20,Nsylvestris_NODE_26454_length_698_cov_33,92.593,54,2,2,194,247,341,290,2.18E-13,76.8,53,51
83478,Ntome_NODE_32399_length_521_cov_8,Nsylvestris_NODE_33720_length_330_cov_3,98.246,57,1,0,1,57,96,152,1.29E-20,100,56,56
83487,Ntome_NODE_32409_length_520_cov_25,Nsylvestris_NODE_29765_length_548_cov_11,91.154,520,28,10,1,515,528,22,0,689,514,506
83488,Ntome_NODE_32410_length_520_cov_19,Nsylvestris_NODE_25799_length_728_cov_86,92.471,518,31,3,3,520,565,56,0,734,517,509
83513,Ntome_NODE_32441_length_518_cov_8,Nsylvestris_NODE_31281_length_433_cov_6,87.066,317,22,10,1,302,74,386,6.92E-93,340,301,312
83530,Ntome_NODE_32465_length_516_cov_256,Nsylvestris_NODE_25602_length_739_cov_49,80.061,326,21,15,60,362,682,378,3.40E-51,202,302,304
83556,Ntome_NODE_32498_length_513_cov_242,Nsylvestris_NODE_34050_length_320_cov_215,94.485,272,14,1,242,513,271,1,3.08E-116,418,271,270
83580,Ntome_NODE_32528_length_511_cov_6,Nsylvestris_NODE_34257_length_314_cov_11,95.094,265,10,3,182,445,314,52,3.97E-115,414,263,262
83589,Ntome_NODE_32536_length_510_cov_13,Nsylvestris_NODE_30138_length_514_cov_24,89.61,385,18,9,118,498,20,386,8.33E-132,470,380,366
83627,Ntome_NODE_32566_length_508_cov_9,Nsylvestris_NODE_26286_length_706_cov_26,82.749,342,44,12,168,505,373,703,6.93E-78,291,337,330
83660,Ntome_NODE_32595_length_506_cov_22,Nsylvestris_NODE_25393_length_749_cov_27,85.855,509,46,9,1,505,589,103,2.91E-146,518,504,486
83661,Ntome_NODE_32596_length_506_cov_18,Nsylvestris_NODE_31983_length_395_cov_2,85.175,371,28,12,33,378,1,369,2.41E-97,355,345,368
83662,Ntome_NODE_32598_length_506_cov_8,Nsylvestris_NODE_16839_length_1369_cov_19,90.323,93,8,1,132,223,1364,1272,9.58E-27,121,91,92
83730,Ntome_NODE_32640_length_503_cov_117,Nsylvestris_NODE_22621_length_914_cov_147,84.466,515,34,15,8,503,753,266,1.06E-130,466,495,487
83752,Ntome_NODE_32666_length_501_cov_4,Nsylvestris_NODE_33516_length_336_cov_4,90.355,197,18,1,7,203,196,1,6.93E-68,257,196,195
83764,Ntome_NODE_32676_length_500_cov_6,Nsylvestris_NODE_25702_length_734_cov_39,95.8,500,21,0,1,500,193,692,0,808,499,499
83813,Ntome_NODE_32710_length_497_cov_241,Nsylvestris_NODE_33585_length_334_cov_5,87.9,281,19,8,217,497,1,266,1.12E-85,316,280,265
83821,Ntome_NODE_32721_length_497_cov_2,Nsylvestris_NODE_22168_length_944_cov_16,95.976,497,20,0,1,497,256,752,0,808,496,496
83834,Ntome_NODE_32727_length_496_cov_131,Nsylvestris_NODE_28229_length_618_cov_145,95.172,290,12,2,117,404,47,336,6.30E-128,457,287,289
83835,Ntome_NODE_32728_length_496_cov_62,Nsylvestris_NODE_29906_length_535_cov_163,91.515,495,29,12,2,491,511,25,0,669,489,486
83838,Ntome_NODE_32730_length_496_cov_14,Nsylvestris_NODE_35923_length_275_cov_3,96.538,260,7,2,220,478,259,1,1.37E-119,429,258,258
83839,Ntome_NODE_32731_length_496_cov_10,Nsylvestris_NODE_31957_length_395_cov_11,97.368,114,3,0,383,496,247,134,5.45E-49,195,113,113
83840,Ntome_NODE_32732_length_496_cov_9,Nsylvestris_NODE_29954_length_532_cov_6,90.549,455,32,7,1,447,452,1,1.65E-168,592,446,451
83910,Ntome_NODE_32794_length_492_cov_27,Nsylvestris_NODE_23453_length_863_cov_26,83.516,182,28,2,289,469,396,576,3.28E-41,169,180,180
83911,Ntome_NODE_32797_length_492_cov_12,Nsylvestris_NODE_30620_length_477_cov_10,93.96,447,22,4,41,484,477,33,0,671,443,444
83931,Ntome_NODE_32814_length_491_cov_5,Nsylvestris_NODE_15547_length_1497_cov_13,88.889,72,5,2,299,367,153,82,3.39E-16,86.1,68,71
83976,Ntome_NODE_32858_length_488_cov_4,Nsylvestris_NODE_1624_length_4314_cov_47,87.309,457,50,8,36,488,4271,3819,1.01E-145,516,452,452
83994,Ntome_NODE_32883_length_486_cov_17,Nsylvestris_NODE_32838_length_359_cov_3,87.97,266,32,0,205,470,349,84,3.92E-85,315,265,265
84008,Ntome_NODE_32901_length_484_cov_3,Nsylvestris_NODE_22887_length_898_cov_22,83.431,513,46,18,1,482,799,295,6.18E-123,440,481,504
84023,Ntome_NODE_32909_length_484_cov_15,Nsylvestris_NODE_28263_length_616_cov_14,87.931,522,19,12,1,484,595,80,1.62E-163,575,483,515
84048,Ntome_NODE_32930_length_483_cov_5,Nsylvestris_NODE_12677_length_1798_cov_102,91.429,490,34,3,1,483,1195,1683,0,665,482,488
84052,Ntome_NODE_32933_length_483_cov_4,Nsylvestris_NODE_4713_length_3042_cov_55,95.807,477,17,1,6,482,2034,1561,0,767,476,473
84061,Ntome_NODE_32944_length_482_cov_4,Nsylvestris_NODE_28456_length_604_cov_5,91.765,255,18,3,229,482,443,191,2.97E-96,351,253,252
84067,Ntome_NODE_32951_length_481_cov_165,Nsylvestris_NODE_19077_length_1177_cov_112,96.899,387,12,0,1,387,439,53,0,649,386,386
84076,Ntome_NODE_32961_length_481_cov_4,Nsylvestris_NODE_29797_length_545_cov_6,88.337,463,26,14,28,473,93,544,3.54E-150,531,445,451
84096,Ntome_NODE_32977_length_480_cov_4,Nsylvestris_NODE_18093_length_1260_cov_64,95.082,488,15,1,1,479,718,1205,0,760,478,487
84108,Ntome_NODE_32994_length_478_cov_6,Nsylvestris_NODE_29864_length_539_cov_24,77.46,315,51,16,100,398,141,451,8.83E-42,171,298,310
84154,Ntome_NODE_33038_length_475_cov_9,Nsylvestris_NODE_34610_length_305_cov_3,96.226,53,2,0,3,55,53,1,9.09E-17,87.9,52,52
84170,Ntome_NODE_33057_length_473_cov_19,Nsylvestris_NODE_29681_length_555_cov_18,87.719,171,20,1,3,172,403,233,4.01E-50,198,169,170
84179,Ntome_NODE_33064_length_473_cov_4,Nsylvestris_NODE_30520_length_484_cov_10,95.181,83,4,0,280,362,83,1,4.12E-30,132,82,82
84186,Ntome_NODE_33074_length_472_cov_9,Nsylvestris_NODE_30055_length_523_cov_8,92.632,95,7,0,89,183,276,370,8.84E-32,137,94,94
84194,Ntome_NODE_33089_length_471_cov_4,Nsylvestris_NODE_30817_length_463_cov_4,95.749,447,11,2,33,471,5,451,0,713,438,446
84291,Ntome_NODE_33187_length_464_cov_7,Nsylvestris_NODE_27859_length_635_cov_18,88.352,352,38,1,57,408,395,47,7.70E-117,420,351,348
84330,Ntome_NODE_33224_length_462_cov_3,Nsylvestris_NODE_24790_length_784_cov_7,94.231,468,20,4,1,462,730,264,0,708,461,466
84342,Ntome_NODE_33231_length_461_cov_88,Nsylvestris_NODE_28486_length_606_cov_92,91.589,214,14,3,209,422,1,210,1.74E-78,292,213,209
84345,Ntome_NODE_33235_length_461_cov_7,Nsylvestris_NODE_32767_length_361_cov_7,95.989,349,11,1,109,457,346,1,3.34E-160,564,348,345
84383,Ntome_NODE_33267_length_459_cov_11,Nsylvestris_NODE_30776_length_466_cov_14,93.705,413,22,3,2,410,413,1,9.04E-176,616,408,412
84387,Ntome_NODE_33273_length_459_cov_5,Nsylvestris_NODE_30348_length_498_cov_10,95.842,457,18,1,3,459,10,465,0,737,456,455
84442,Ntome_NODE_33331_length_455_cov_37,Nsylvestris_NODE_33742_length_329_cov_36,90.036,281,10,10,107,385,271,7,3.61E-95,348,278,264
84470,Ntome_NODE_33358_length_454_cov_4,Nsylvestris_NODE_2625_length_3730_cov_103,96.744,430,14,0,1,430,813,1242,0,717,429,429
84472,Ntome_NODE_33360_length_454_cov_4,Nsylvestris_NODE_32184_length_386_cov_4,95.439,285,13,0,166,450,1,285,2.06E-127,455,284,284
84490,Ntome_NODE_33377_length_453_cov_3,Nsylvestris_NODE_32307_length_381_cov_5,86.207,290,29,5,56,345,279,1,7.89E-82,303,289,278
84523,Ntome_NODE_33406_length_451_cov_5,Nsylvestris_NODE_24487_length_801_cov_107,95.362,345,14,2,17,361,273,615,3.28E-155,547,344,342
84524,Ntome_NODE_33407_length_451_cov_4,Nsylvestris_NODE_21152_length_1018_cov_130,90.343,466,25,4,1,451,275,735,4.16E-169,593,450,460
84525,Ntome_NODE_33409_length_451_cov_4,Nsylvestris_NODE_17912_length_1276_cov_55,91.814,452,35,2,1,451,574,1024,1.14E-179,628,450,450
84536,Ntome_NODE_33423_length_450_cov_7,Nsylvestris_NODE_33751_length_329_cov_6,95.636,275,12,0,78,352,275,1,1.59E-123,442,274,274
84539,Ntome_NODE_33429_length_450_cov_4,Nsylvestris_NODE_8854_length_2272_cov_17,93.612,454,18,3,6,450,270,721,0,667,444,451
84569,Ntome_NODE_33450_length_449_cov_6,Nsylvestris_NODE_28091_length_625_cov_3,81.637,452,42,15,1,438,2,426,7.70E-92,337,437,424
84570,Ntome_NODE_33453_length_449_cov_4,Nsylvestris_NODE_8193_length_2372_cov_193,99.777,449,1,0,1,449,966,1414,0,824,448,448
84576,Ntome_NODE_33460_length_448_cov_13,Nsylvestris_NODE_16889_length_1366_cov_5,94.152,171,10,0,37,207,1013,843,4.76E-69,261,170,170
84616,Ntome_NODE_33490_length_447_cov_4,Nsylvestris_NODE_36828_length_255_cov_4,98.99,99,1,0,349,447,255,157,4.92E-44,178,98,98
84632,Ntome_NODE_33502_length_446_cov_5,Nsylvestris_NODE_25760_length_731_cov_4,94.515,237,12,1,1,236,495,731,3.51E-100,364,235,236
84646,Ntome_NODE_33510_length_445_cov_17,Nsylvestris_NODE_24302_length_812_cov_37,92.511,454,17,4,1,445,515,70,0,634,444,445
84665,Ntome_NODE_33529_length_444_cov_11,Nsylvestris_NODE_30014_length_526_cov_75,94.432,449,20,2,1,444,26,474,0,686,443,448
84667,Ntome_NODE_33533_length_444_cov_8,Nsylvestris_NODE_20292_length_1078_cov_31,94.595,444,24,0,1,444,163,606,0,688,443,443
84668,Ntome_NODE_33534_length_444_cov_7,Nsylvestris_NODE_26317_length_704_cov_34,90.948,232,21,0,1,232,243,474,1.28E-84,313,231,231
84670,Ntome_NODE_33539_length_444_cov_3,Nsylvestris_NODE_25006_length_771_cov_23,92.747,455,17,11,1,444,480,31,0,643,443,449
84693,Ntome_NODE_33567_length_442_cov_4,Nsylvestris_NODE_25027_length_770_cov_9,92.551,443,18,8,1,441,665,236,1.87E-177,621,440,429
84695,Ntome_NODE_33570_length_442_cov_2,Nsylvestris_NODE_36632_length_259_cov_4,92.899,169,8,2,276,442,18,184,1.70E-63,243,166,166
84710,Ntome_NODE_33577_length_441_cov_17,Nsylvestris_NODE_31695_length_408_cov_5,87.468,391,26,12,1,385,374,1,1.21E-119,429,384,373
84768,Ntome_NODE_33628_length_438_cov_6,Nsylvestris_NODE_31202_length_438_cov_8,79.602,201,14,3,226,399,235,435,2.96E-26,119,173,200
84801,Ntome_NODE_33651_length_437_cov_4,Nsylvestris_NODE_21726_length_975_cov_178,89.888,445,24,5,1,436,734,302,6.83E-157,553,435,432
84814,Ntome_NODE_33674_length_436_cov_3,Nsylvestris_NODE_20453_length_1068_cov_84,93.721,430,15,5,10,436,636,216,0,634,426,420
84815,Ntome_NODE_33676_length_436_cov_2,Nsylvestris_NODE_31672_length_410_cov_3,94.468,235,13,0,1,235,235,1,1.23E-99,363,234,234
84817,Ntome_NODE_33678_length_434_cov_228,Nsylvestris_NODE_27294_length_658_cov_54,87.784,352,34,5,1,350,457,113,7.22E-112,403,349,344
84833,Ntome_NODE_33702_length_434_cov_44,Nsylvestris_NODE_3988_length_3236_cov_33,85.821,134,19,0,31,164,7,140,1.74E-33,143,133,133
84838,Ntome_NODE_33709_length_434_cov_7,Nsylvestris_NODE_17763_length_1289_cov_15,86.444,450,27,11,1,434,1108,677,1.18E-129,462,433,431
84876,Ntome_NODE_33753_length_432_cov_3,Nsylvestris_NODE_20906_length_1035_cov_6,96.759,432,14,0,1,432,565,996,0,721,431,431
84890,Ntome_NODE_33764_length_431_cov_26,Nsylvestris_NODE_14115_length_1639_cov_113,92.188,128,10,0,171,298,1053,1180,3.66E-45,182,127,127
84921,Ntome_NODE_33811_length_429_cov_4,Nsylvestris_NODE_31159_length_441_cov_4,96.382,387,14,0,1,387,55,441,0,638,386,386
84923,Ntome_NODE_33813_length_429_cov_3,Nsylvestris_NODE_28140_length_623_cov_8,93.316,374,25,0,1,374,249,622,6.70E-157,553,373,373
84969,Ntome_NODE_33861_length_426_cov_6,Nsylvestris_NODE_20376_length_1073_cov_20,92.471,425,22,6,2,426,93,507,8.42E-171,599,424,414
84970,Ntome_NODE_33863_length_426_cov_6,Nsylvestris_NODE_26221_length_709_cov_10,88.969,417,41,4,8,423,46,458,4.06E-144,510,415,412
84981,Ntome_NODE_33875_length_425_cov_23,Nsylvestris_NODE_30137_length_514_cov_26,89.441,322,27,4,73,394,40,354,9.14E-111,399,321,314
84985,Ntome_NODE_33880_length_425_cov_7,Nsylvestris_NODE_35771_length_278_cov_4,91.2,125,11,0,1,125,154,278,7.80E-42,171,124,124
84988,Ntome_NODE_33887_length_425_cov_5,Nsylvestris_NODE_18145_length_1255_cov_7,91.206,398,32,3,10,404,385,782,1.86E-152,538,394,397
84989,Ntome_NODE_33889_length_425_cov_4,Nsylvestris_NODE_33156_length_347_cov_6,85.801,331,17,12,113,425,341,23,5.66E-88,324,312,318
84990,Ntome_NODE_33891_length_425_cov_4,Nsylvestris_NODE_32435_length_375_cov_6,87.719,399,21,18,3,397,1,375,5.38E-123,440,394,374
84992,Ntome_NODE_33894_length_425_cov_3,Nsylvestris_NODE_32802_length_360_cov_6,92.973,185,12,1,15,199,261,78,2.69E-71,268,184,183
84995,Ntome_NODE_33896_length_424_cov_43,Nsylvestris_NODE_32005_length_394_cov_2,87.831,378,35,10,57,424,6,382,8.99E-121,433,367,376
85000,Ntome_NODE_33901_length_424_cov_5,Nsylvestris_NODE_36476_length_263_cov_2,94.444,234,13,0,1,234,30,263,4.30E-99,361,233,233
85057,Ntome_NODE_33938_length_422_cov_5,Nsylvestris_NODE_35442_length_285_cov_5,96.629,267,9,0,1,267,268,2,4.13E-124,444,266,266
85062,Ntome_NODE_33944_length_422_cov_4,Nsylvestris_NODE_30598_length_479_cov_5,95.469,309,14,0,114,422,1,309,4.04E-139,494,308,308
85078,Ntome_NODE_33962_length_421_cov_4,Nsylvestris_NODE_31873_length_400_cov_3,90.254,236,20,3,184,418,1,234,2.03E-82,305,234,233
85079,Ntome_NODE_33966_length_421_cov_3,Nsylvestris_NODE_36596_length_260_cov_3,96.154,260,10,0,162,421,1,260,1.49E-118,425,259,259
85116,Ntome_NODE_34013_length_419_cov_2,Nsylvestris_NODE_25114_length_765_cov_70,93.478,230,15,0,1,230,280,51,1.54E-93,342,229,229
85122,Ntome_NODE_34019_length_418_cov_261,Nsylvestris_NODE_26335_length_703_cov_170,94.753,324,16,1,49,372,81,403,6.65E-142,503,323,322
85132,Ntome_NODE_34030_length_418_cov_6,Nsylvestris_NODE_24184_length_820_cov_81,89.806,412,18,2,2,401,173,572,5.14E-143,507,399,399
85216,Ntome_NODE_34131_length_409_cov_3,Nsylvestris_NODE_35875_length_276_cov_3,94.301,193,10,1,68,259,84,276,4.26E-79,294,191,192
85248,Ntome_NODE_34164_length_411_cov_4,Nsylvestris_NODE_32036_length_392_cov_6,90.411,365,23,5,1,356,31,392,6.63E-132,470,355,361
85249,Ntome_NODE_34167_length_411_cov_4,Nsylvestris_NODE_18732_length_1207_cov_72,89.448,417,36,1,3,411,27,443,6.49E-147,520,408,416
85259,Ntome_NODE_34180_length_410_cov_12,Nsylvestris_NODE_26041_length_717_cov_6,92.464,345,23,3,1,343,247,590,5.07E-138,490,342,343
85316,Ntome_NODE_34261_length_407_cov_3,Nsylvestris_NODE_30491_length_487_cov_5,97.472,356,6,1,52,407,1,353,1.72E-172,604,355,352
85320,Ntome_NODE_34265_length_407_cov_3,Nsylvestris_NODE_23916_length_837_cov_9,96.337,273,9,1,1,272,451,723,3.07E-125,448,271,272
85401,Ntome_NODE_34376_length_401_cov_9,Nsylvestris_NODE_31495_length_420_cov_4,90.909,231,12,4,4,233,235,13,2.49E-81,302,229,222
85428,Ntome_NODE_34393_length_400_cov_41,Nsylvestris_NODE_31945_length_396_cov_14,94.695,377,19,1,25,400,393,17,2.20E-166,584,375,376
85442,Ntome_NODE_34402_length_400_cov_5,Nsylvestris_NODE_30059_length_523_cov_4,96.988,166,5,0,1,166,166,1,1.16E-74,279,165,165
85448,Ntome_NODE_34411_length_400_cov_2,Nsylvestris_NODE_16914_length_1364_cov_50,90.647,417,12,4,1,399,205,612,1.05E-149,529,398,407
85459,Ntome_NODE_34421_length_399_cov_4,Nsylvestris_NODE_17919_length_1275_cov_69,93.155,336,23,0,1,336,593,258,3.82E-139,494,335,335
85474,Ntome_NODE_34434_length_398_cov_6,Nsylvestris_NODE_20880_length_1037_cov_8,94.595,37,1,1,175,211,188,223,2.13E-07,56.5,36,35
85481,Ntome_NODE_34442_length_398_cov_4,Nsylvestris_NODE_33131_length_348_cov_4,96.491,228,8,0,171,398,1,228,4.01E-104,377,227,227
85498,Ntome_NODE_34457_length_397_cov_4,Nsylvestris_NODE_35668_length_280_cov_4,82.784,273,21,6,125,397,280,34,7.13E-57,220,272,246
85518,Ntome_NODE_34491_length_396_cov_2,Nsylvestris_NODE_3902_length_3266_cov_141,84.487,419,29,16,2,396,1993,1587,3.08E-105,381,394,406
85521,Ntome_NODE_34495_length_395_cov_9,Nsylvestris_NODE_31784_length_404_cov_7,96.571,175,4,1,1,175,232,404,1.92E-77,289,174,172
85525,Ntome_NODE_34499_length_395_cov_7,Nsylvestris_NODE_37046_length_251_cov_3,84.016,244,27,5,61,292,246,3,5.48E-58,224,231,243
85526,Ntome_NODE_34502_length_395_cov_6,Nsylvestris_NODE_29037_length_582_cov_13,92.929,396,22,3,1,392,157,550,1.70E-162,571,391,393
85545,Ntome_NODE_34521_length_394_cov_11,Nsylvestris_NODE_22064_length_952_cov_8,92.416,356,23,3,43,394,906,551,1.74E-142,505,351,355
85547,Ntome_NODE_34528_length_394_cov_6,Nsylvestris_NODE_30065_length_521_cov_10,98.473,393,5,1,1,392,36,428,0,691,391,392
85570,Ntome_NODE_34559_length_393_cov_4,Nsylvestris_NODE_31920_length_398_cov_2,95.965,347,8,2,1,345,56,398,1.32E-158,558,344,342
85571,Ntome_NODE_34561_length_393_cov_3,Nsylvestris_NODE_33232_length_345_cov_4,97.273,110,3,0,284,393,54,163,7.15E-47,187,109,109
85573,Ntome_NODE_34566_length_392_cov_191,Nsylvestris_NODE_22930_length_895_cov_143,98.05,359,6,1,1,358,359,1,4.59E-178,623,357,358
85574,Ntome_NODE_34567_length_392_cov_154,Nsylvestris_NODE_34482_length_308_cov_63,84.32,338,22,11,52,388,1,308,2.44E-81,302,336,307
85581,Ntome_NODE_34573_length_392_cov_7,Nsylvestris_NODE_30908_length_457_cov_14,96.507,229,8,0,98,326,390,162,1.10E-104,379,228,228
85596,Ntome_NODE_34600_length_391_cov_4,Nsylvestris_NODE_34823_length_299_cov_6,95.638,298,13,0,90,387,299,2,1.05E-134,479,297,297
85645,Ntome_NODE_34656_length_388_cov_13,Nsylvestris_NODE_31822_length_402_cov_8,91.239,331,28,1,20,349,402,72,8.15E-126,449,329,330
