"","Query.seq.ID","Subject.seq.ID","X.ID","Alignment.length","X..mismatches","X..gap.openings","start.in.query","end.in.query","start.in.subject","end.in.subject","evalue","bitscore","match.length.query","match.length.subject"
"87137","Ntome_NODE_36756_length_317_cov_4","Nsylvestris_NODE_28243_length_617_cov_214",83.945,218,33,2,50,266,217,1,4.36e-53,207,216,216
"87138","Ntome_NODE_36757_length_317_cov_3","Nsylvestris_NODE_4710_length_3042_cov_201",76.923,208,33,14,57,252,379,583,5.88e-22,104,195,204
"87139","Ntome_NODE_36764_length_317_cov_3","Nsylvestris_NODE_19348_length_1156_cov_8",85.938,128,2,1,1,112,128,1,1.62e-27,122,111,127
"87140","Ntome_NODE_36766_length_317_cov_1","Nsylvestris_NODE_3845_length_3287_cov_16",95.268,317,15,0,1,317,356,40,4.96e-142,503,316,316
"87141","Ntome_NODE_36767_length_316_cov_256","Nsylvestris_NODE_12397_length_1826_cov_205",91.892,111,8,1,1,110,409,299,5.74e-37,154,109,110
"87142","Ntome_NODE_36768_length_316_cov_254","Nsylvestris_NODE_15241_length_1527_cov_169",96.519,316,11,0,1,316,827,1142,3.8e-148,523,315,315
"87143","Ntome_NODE_36770_length_316_cov_231","Nsylvestris_NODE_4328_length_3143_cov_155",93.987,316,16,2,1,316,1338,1026,1.08e-133,475,315,312
"87146","Ntome_NODE_36772_length_316_cov_133","Nsylvestris_NODE_241_length_7050_cov_29",98.101,316,6,0,1,316,2526,2841,1.74e-156,551,315,315
"87147","Ntome_NODE_36775_length_316_cov_11","Nsylvestris_NODE_24989_length_772_cov_17",91.367,278,23,1,2,279,753,477,8.7e-105,379,277,276
"87148","Ntome_NODE_36778_length_316_cov_8","Nsylvestris_NODE_34781_length_300_cov_7",96.656,299,6,3,1,298,296,1,2.98e-139,494,297,295
"87154","Ntome_NODE_36785_length_316_cov_5","Nsylvestris_NODE_11529_length_1927_cov_29",89.905,317,27,3,1,313,64,379,5.16e-112,403,312,315
"87155","Ntome_NODE_36786_length_316_cov_5","Nsylvestris_NODE_641_length_5582_cov_124",92.727,110,7,1,1,109,1354,1245,4.44e-38,158,108,109
"87156","Ntome_NODE_36790_length_316_cov_4","Nsylvestris_NODE_30510_length_485_cov_12",82.734,139,23,1,51,189,348,485,1.62e-27,122,138,137
"87162","Ntome_NODE_36796_length_316_cov_4","Nsylvestris_NODE_16397_length_1410_cov_22",92.434,304,17,2,1,301,849,1149,8.51e-120,429,300,300
"87166","Ntome_NODE_36803_length_316_cov_3","Nsylvestris_NODE_3548_length_3387_cov_13",89.939,328,20,6,1,316,2763,3089,3.08e-114,411,315,326
"87167","Ntome_NODE_36807_length_315_cov_303","Nsylvestris_NODE_6248_length_2707_cov_211",97.46,315,8,0,1,315,1283,969,1.35e-152,538,314,314
"87171","Ntome_NODE_36809_length_315_cov_254","Nsylvestris_NODE_36381_length_264_cov_120",96.491,57,2,0,1,57,138,82,3.52e-19,95.3,56,56
"87177","Ntome_NODE_36812_length_315_cov_219","Nsylvestris_NODE_20079_length_1095_cov_203",95.169,207,7,1,1,207,259,56,4.12e-88,324,206,203
"87185","Ntome_NODE_36816_length_315_cov_15","Nsylvestris_NODE_34451_length_309_cov_7",96.117,309,11,1,1,308,1,309,4.93e-142,503,307,308
"87186","Ntome_NODE_36817_length_315_cov_8","Nsylvestris_NODE_27090_length_670_cov_4",79.649,285,41,14,39,315,291,566,1.57e-47,189,276,275
"87187","Ntome_NODE_36819_length_315_cov_7","Nsylvestris_NODE_3395_length_3440_cov_84",81.5,200,26,8,8,200,753,948,5.72e-37,154,192,195
"87190","Ntome_NODE_36823_length_315_cov_6","Nsylvestris_NODE_24485_length_801_cov_205",86.547,223,8,8,1,218,25,230,1.19e-58,226,217,205
"87193","Ntome_NODE_36828_length_315_cov_5","Nsylvestris_NODE_11038_length_1983_cov_32",86.239,109,13,2,207,313,871,979,7.5e-26,117,106,108
"87194","Ntome_NODE_36829_length_314_cov_4","Nsylvestris_NODE_18526_length_1222_cov_32",86.667,240,19,7,6,236,981,1216,5.46e-67,254,230,235
"87195","Ntome_NODE_36830_length_315_cov_4","Nsylvestris_NODE_25735_length_732_cov_6",95.238,315,14,1,1,315,650,337,2.29e-140,497,314,313
"87196","Ntome_NODE_36833_length_315_cov_3","Nsylvestris_NODE_277_length_6827_cov_72",92.405,316,22,2,1,315,4254,4568,6.51e-126,449,314,314
"87200","Ntome_NODE_36839_length_315_cov_3","Nsylvestris_NODE_7828_length_2432_cov_163",94.603,315,17,0,1,315,597,911,1.38e-137,488,314,314
"87201","Ntome_NODE_36842_length_315_cov_3","Nsylvestris_NODE_4820_length_3015_cov_75",97.778,315,7,0,1,315,1064,1378,2.9e-154,544,314,314
"87202","Ntome_NODE_36845_length_315_cov_2","Nsylvestris_NODE_3581_length_3371_cov_225",100,37,0,0,279,315,1395,1359,2.13e-11,69.4,36,36
"87203","Ntome_NODE_36847_length_314_cov_329","Nsylvestris_NODE_7535_length_2479_cov_221",97.134,314,9,0,1,314,896,583,2.25e-150,531,313,313
"87204","Ntome_NODE_36848_length_314_cov_323","Nsylvestris_NODE_2084_length_4003_cov_207",95.541,314,14,0,1,314,2850,2537,4.91e-142,503,313,313
"87208","Ntome_NODE_36850_length_314_cov_253","Nsylvestris_NODE_3507_length_3398_cov_138",98.089,314,6,0,1,314,2100,2413,2.24e-155,547,313,313
"87209","Ntome_NODE_36851_length_314_cov_177","Nsylvestris_NODE_20451_length_1068_cov_134",85.204,196,16,7,54,243,835,1023,1.56e-47,189,189,188
"87212","Ntome_NODE_36862_length_314_cov_4","Nsylvestris_NODE_25273_length_756_cov_20",90.705,312,27,2,3,314,337,646,2.37e-115,414,311,309
"87218","Ntome_NODE_36871_length_314_cov_3","Nsylvestris_NODE_2069_length_4011_cov_85",88.372,215,18,3,101,314,954,746,1.96e-66,252,213,208
"87219","Ntome_NODE_36875_length_314_cov_3","Nsylvestris_NODE_1533_length_4373_cov_30",85.185,270,36,2,1,270,2831,3096,4.19e-73,274,269,265
"87220","Ntome_NODE_36882_length_314_cov_2","Nsylvestris_NODE_12778_length_1789_cov_49",95.86,314,10,1,1,314,776,1086,1.37e-142,505,313,310
"87224","Ntome_NODE_36884_length_313_cov_251","Nsylvestris_NODE_4354_length_3138_cov_227",90.385,208,7,5,1,196,2900,3106,3.25e-69,261,195,206
"87227","Ntome_NODE_36886_length_313_cov_130","Nsylvestris_NODE_22076_length_951_cov_8",94.937,237,12,0,22,258,65,301,1.44e-102,372,236,236
"87232","Ntome_NODE_36899_length_313_cov_4","Nsylvestris_NODE_21569_length_987_cov_15",81.992,261,41,6,3,260,317,60,7.14e-56,217,257,257
"87233","Ntome_NODE_36910_length_313_cov_3","Nsylvestris_NODE_7935_length_2414_cov_105",93.311,299,19,1,16,313,407,109,3.89e-123,440,297,298
"87234","Ntome_NODE_36911_length_313_cov_3","Nsylvestris_NODE_9750_length_2147_cov_74",76.046,263,42,16,48,304,6,253,7.45e-26,117,256,247
"87237","Ntome_NODE_36914_length_313_cov_3","Nsylvestris_NODE_5085_length_2953_cov_74",98.403,313,5,0,1,313,900,1212,1.72e-156,551,312,312
"87238","Ntome_NODE_36917_length_313_cov_2","Nsylvestris_NODE_36468_length_263_cov_3",92.045,264,20,1,3,266,263,1,5.18e-102,370,263,262
"87239","Ntome_NODE_36918_length_313_cov_2","Nsylvestris_NODE_21237_length_1012_cov_7",88.818,313,34,1,1,313,943,632,6.65e-106,383,312,311
"87242","Ntome_NODE_36921_length_312_cov_241","Nsylvestris_NODE_1546_length_4361_cov_224",98.182,55,1,0,1,55,2540,2594,9.67e-20,97.1,54,54
"87249","Ntome_NODE_36928_length_312_cov_7","Nsylvestris_NODE_18704_length_1209_cov_20",96.19,315,9,1,1,312,510,824,8.11e-145,512,311,314
"87253","Ntome_NODE_36932_length_312_cov_5","Nsylvestris_NODE_36444_length_263_cov_5",95.42,262,9,3,1,260,3,263,2.35e-115,414,259,260
"87254","Ntome_NODE_36933_length_312_cov_4","Nsylvestris_NODE_6338_length_2692_cov_86",92.013,313,18,4,1,312,1793,2099,6.49e-121,433,311,306
"87259","Ntome_NODE_36951_length_312_cov_3","Nsylvestris_NODE_12769_length_1790_cov_13",96.795,312,10,0,1,312,1716,1405,1.35e-147,521,311,311
"87260","Ntome_NODE_36953_length_312_cov_2","Nsylvestris_NODE_32282_length_382_cov_4",84.656,189,13,4,137,309,344,156,4.34e-43,174,172,188
"87261","Ntome_NODE_36955_length_311_cov_274","Nsylvestris_NODE_7516_length_2483_cov_203",96.785,311,10,0,1,311,1924,1614,4.83e-147,520,310,310
"87262","Ntome_NODE_36956_length_311_cov_210","Nsylvestris_NODE_23427_length_864_cov_179",85.145,276,26,10,40,311,59,323,1.93e-71,268,271,264
"87265","Ntome_NODE_36959_length_311_cov_152","Nsylvestris_NODE_8702_length_2294_cov_128",94.483,290,13,2,22,311,16,302,2.99e-124,444,289,286
"87268","Ntome_NODE_36964_length_311_cov_12","Nsylvestris_NODE_36666_length_258_cov_25",94.922,256,7,3,1,255,8,258,8.49e-110,396,254,250
"87269","Ntome_NODE_36965_length_311_cov_11","Nsylvestris_NODE_10625_length_2034_cov_134",90,50,1,3,2,49,163,210,3.52e-09,62.1,47,47
"87272","Ntome_NODE_36968_length_311_cov_7","Nsylvestris_NODE_12286_length_1838_cov_233",100,38,0,0,274,311,657,620,5.84e-12,71.3,37,37
"87277","Ntome_NODE_36972_length_311_cov_5","Nsylvestris_NODE_381_length_6388_cov_93",80.488,164,9,9,148,311,6122,6262,5.76e-22,104,163,140
"87278","Ntome_NODE_36974_length_311_cov_5","Nsylvestris_NODE_5357_length_2896_cov_78",100,28,0,0,17,44,2845,2818,2.12e-06,52.8,27,27
"87281","Ntome_NODE_36978_length_311_cov_5","Nsylvestris_NODE_5743_length_2811_cov_118",91.961,311,16,3,1,311,2547,2246,3.01e-119,427,310,301
"87285","Ntome_NODE_36984_length_311_cov_4","Nsylvestris_NODE_25222_length_759_cov_23",83.987,306,35,6,3,306,137,430,2.48e-75,281,303,293
"87286","Ntome_NODE_36986_length_311_cov_4","Nsylvestris_NODE_24752_length_786_cov_10",91.011,89,6,1,223,311,483,569,2.06e-26,119,88,86
"87287","Ntome_NODE_36987_length_311_cov_4","Nsylvestris_NODE_3579_length_3372_cov_28",96.785,311,10,0,1,311,3316,3006,4.83e-147,520,310,310
"87288","Ntome_NODE_36989_length_311_cov_4","Nsylvestris_NODE_26420_length_700_cov_5",87.651,332,19,12,1,311,644,314,6.65e-101,366,310,330
"87289","Ntome_NODE_36992_length_311_cov_4","Nsylvestris_NODE_9873_length_2131_cov_17",97.428,311,8,0,1,311,863,1173,2.23e-150,531,310,310
"87290","Ntome_NODE_36994_length_311_cov_3","Nsylvestris_NODE_35777_length_278_cov_3",92.529,174,11,2,140,311,278,105,2.52e-65,248,171,173
"87291","Ntome_NODE_36996_length_311_cov_3","Nsylvestris_NODE_14798_length_1569_cov_189",85.217,115,16,1,4,118,1345,1232,7.4e-26,117,114,113
"87295","Ntome_NODE_37005_length_311_cov_2","Nsylvestris_NODE_3030_length_3576_cov_31",94.839,310,16,0,2,311,3146,2837,1.76e-136,484,309,309
"87296","Ntome_NODE_37006_length_311_cov_2","Nsylvestris_NODE_15733_length_1477_cov_28",83.951,162,19,5,1,158,1239,1081,2.62e-35,148,157,158
"87297","Ntome_NODE_37010_length_310_cov_294","Nsylvestris_NODE_388_length_6343_cov_161",99.355,310,2,0,1,310,2279,1970,7.88e-160,562,309,309
"87305","Ntome_NODE_37016_length_310_cov_140","Nsylvestris_NODE_2178_length_3949_cov_216",93.75,176,7,3,135,310,1403,1232,3.22e-69,261,175,171
"87306","Ntome_NODE_37017_length_310_cov_103","Nsylvestris_NODE_16557_length_1395_cov_72",98.039,51,1,0,255,305,873,923,1.61e-17,89.8,50,50
"87310","Ntome_NODE_37021_length_310_cov_6","Nsylvestris_NODE_5678_length_2825_cov_1",89.583,192,12,5,1,192,897,1080,5.43e-62,237,191,183
"87311","Ntome_NODE_37023_length_310_cov_6","Nsylvestris_NODE_25820_length_727_cov_103",89.198,324,21,2,1,310,587,264,1.09e-108,392,309,323
"87312","Ntome_NODE_37024_length_310_cov_6","Nsylvestris_NODE_15929_length_1457_cov_82",92.881,295,15,3,3,297,1073,1361,3.88e-118,424,294,288
"87313","Ntome_NODE_37027_length_310_cov_5","Nsylvestris_NODE_18904_length_1192_cov_57",86.018,329,21,10,1,310,533,211,8.7e-90,329,309,322
"87314","Ntome_NODE_37030_length_310_cov_5","Nsylvestris_NODE_17119_length_1347_cov_25",93.16,307,16,3,1,306,906,604,8.28e-125,446,305,302
"87315","Ntome_NODE_37032_length_310_cov_4","Nsylvestris_NODE_2088_length_4002_cov_97",95.806,310,9,1,1,310,163,468,2.25e-140,497,309,305
"87316","Ntome_NODE_37034_length_310_cov_4","Nsylvestris_NODE_16149_length_1435_cov_62",94.483,290,7,3,30,310,432,143,1.39e-122,438,280,289
"87317","Ntome_NODE_37035_length_310_cov_4","Nsylvestris_NODE_2043_length_4028_cov_17",97.5,280,6,1,31,310,1030,1308,2.94e-134,477,279,278
"87318","Ntome_NODE_37036_length_310_cov_4","Nsylvestris_NODE_28012_length_628_cov_185",88.571,70,3,4,96,162,525,592,9.67e-15,80.5,66,67
"87319","Ntome_NODE_37038_length_310_cov_3","Nsylvestris_NODE_33859_length_326_cov_5",93.092,304,14,3,14,310,6,309,1.39e-122,438,296,303
"87320","Ntome_NODE_37040_length_310_cov_3","Nsylvestris_NODE_2238_length_3919_cov_148",91.379,58,5,0,223,280,1731,1788,9.67e-15,80.5,57,57
"87321","Ntome_NODE_37041_length_310_cov_3","Nsylvestris_NODE_28112_length_624_cov_10",94.056,286,15,1,27,310,598,313,6.45e-121,433,283,285
"87327","Ntome_NODE_37051_length_310_cov_2","Nsylvestris_NODE_13710_length_1684_cov_18",94.839,310,16,0,1,310,375,66,1.75e-136,484,309,309
"87328","Ntome_NODE_37053_length_309_cov_243","Nsylvestris_NODE_14783_length_1571_cov_170",93.59,312,7,2,1,309,1566,1265,4.93e-127,453,308,301
"87329","Ntome_NODE_37054_length_309_cov_226","Nsylvestris_NODE_20912_length_1034_cov_190",81.538,130,13,4,181,309,877,758,9.57e-20,97.1,128,119
"87342","Ntome_NODE_37071_length_309_cov_4","Nsylvestris_NODE_726_length_5395_cov_45",90.566,318,20,6,1,309,3649,3333,8.37e-115,412,308,316
"87343","Ntome_NODE_37088_length_309_cov_3","Nsylvestris_NODE_12499_length_1815_cov_137",75.776,161,32,7,41,197,600,443,4.49e-13,75,156,157
"87346","Ntome_NODE_37095_length_309_cov_2","Nsylvestris_NODE_29678_length_555_cov_23",84.141,227,21,10,1,223,218,3,1.52e-52,206,222,215
"87347","Ntome_NODE_37096_length_309_cov_2","Nsylvestris_NODE_27907_length_633_cov_3",89.796,245,24,1,65,309,622,379,8.73e-85,313,244,243
"87348","Ntome_NODE_37097_length_309_cov_2","Nsylvestris_NODE_2571_length_3761_cov_14",93.831,308,14,2,6,309,646,952,1.06e-128,459,303,306
"87349","Ntome_NODE_37098_length_309_cov_1","Nsylvestris_NODE_29004_length_584_cov_4",93.226,310,20,1,1,309,498,189,1.37e-127,455,308,309
"87359","Ntome_NODE_37103_length_308_cov_235","Nsylvestris_NODE_1582_length_4340_cov_190",95.349,301,14,0,1,301,1561,1261,8.11e-135,479,300,300
"87371","Ntome_NODE_37111_length_308_cov_7","Nsylvestris_NODE_17556_length_1308_cov_14",89.137,313,27,2,1,306,930,618,6.54e-106,383,305,312
"87372","Ntome_NODE_37112_length_308_cov_6","Nsylvestris_NODE_14031_length_1646_cov_74",89.61,308,30,2,1,307,925,619,3.91e-108,390,306,306
"87373","Ntome_NODE_37114_length_308_cov_6","Nsylvestris_NODE_23673_length_850_cov_58",93.399,303,17,1,6,308,624,325,8.22e-125,446,302,299
"87374","Ntome_NODE_37116_length_308_cov_6","Nsylvestris_NODE_13632_length_1692_cov_121",96.393,305,11,0,1,305,610,914,4.81e-142,503,304,304
"87375","Ntome_NODE_37117_length_308_cov_5","Nsylvestris_NODE_301_length_6718_cov_180",97.516,161,4,0,144,304,3648,3808,1.14e-73,276,160,160
"87376","Ntome_NODE_37124_length_308_cov_5","Nsylvestris_NODE_6534_length_2654_cov_96",88.291,316,16,9,1,301,1308,1617,1.1e-98,359,300,309
"87377","Ntome_NODE_37126_length_308_cov_5","Nsylvestris_NODE_35712_length_279_cov_5",92.578,256,10,5,1,253,30,279,1.1e-98,359,252,249
"87378","Ntome_NODE_37134_length_308_cov_4","Nsylvestris_NODE_28528_length_605_cov_8",98.377,308,5,0,1,308,256,563,1.02e-153,542,307,307
"87379","Ntome_NODE_37141_length_308_cov_3","Nsylvestris_NODE_20498_length_1065_cov_8",94.643,56,2,1,1,56,372,426,2.06e-16,86.1,55,54
"87380","Ntome_NODE_37144_length_308_cov_3","Nsylvestris_NODE_9349_length_2201_cov_103",94.498,309,15,2,1,308,931,1238,1.05e-133,475,307,307
"87381","Ntome_NODE_37145_length_308_cov_3","Nsylvestris_NODE_4236_length_3166_cov_98",97.078,308,9,0,1,308,1629,1936,4.78e-147,520,307,307
"87382","Ntome_NODE_37148_length_308_cov_3","Nsylvestris_NODE_970_length_4991_cov_159",94.118,306,17,1,3,308,1070,1374,2.27e-130,464,305,304
"87385","Ntome_NODE_37152_length_308_cov_2","Nsylvestris_NODE_10813_length_2012_cov_143",96.104,308,12,0,1,308,577,884,4.81e-142,503,307,307
"87386","Ntome_NODE_37153_length_307_cov_316","Nsylvestris_NODE_10806_length_2013_cov_135",99.023,307,3,0,1,307,1419,1113,1.69e-156,551,306,306
"87390","Ntome_NODE_37155_length_307_cov_216","Nsylvestris_NODE_35247_length_289_cov_7",98.45,129,2,0,179,307,265,137,3.23e-59,228,128,128
"87398","Ntome_NODE_37159_length_307_cov_11","Nsylvestris_NODE_10986_length_1989_cov_230",95.833,48,1,1,261,307,1301,1254,1.24e-13,76.8,46,47
"87401","Ntome_NODE_37165_length_307_cov_5","Nsylvestris_NODE_5271_length_2911_cov_157",88.506,87,10,0,146,232,212,298,1.58e-22,106,86,86
"87405","Ntome_NODE_37170_length_307_cov_4","Nsylvestris_NODE_23295_length_873_cov_7",87.736,318,22,9,1,307,353,664,1.42e-97,355,306,311
"87406","Ntome_NODE_37171_length_307_cov_4","Nsylvestris_NODE_25875_length_725_cov_8",92.982,285,17,2,24,305,604,320,8.31e-115,412,281,284
"87407","Ntome_NODE_37172_length_307_cov_4","Nsylvestris_NODE_36316_length_266_cov_4",93.82,178,11,0,129,306,61,238,1.9e-71,268,177,177
"87408","Ntome_NODE_37173_length_307_cov_3","Nsylvestris_NODE_16659_length_1385_cov_24",90.645,310,8,5,1,307,656,947,1.08e-108,392,306,291
"87412","Ntome_NODE_37175_length_307_cov_3","Nsylvestris_NODE_25_length_11258_cov_108",82.295,305,36,7,4,307,9733,10020,2.48e-65,248,303,287
"87413","Ntome_NODE_37182_length_307_cov_2","Nsylvestris_NODE_20874_length_1037_cov_31",83.224,304,31,3,1,304,523,806,3.19e-69,261,303,283
"87423","Ntome_NODE_37189_length_306_cov_243","Nsylvestris_NODE_5519_length_2858_cov_122",96.429,224,8,0,83,306,2660,2437,5.05e-102,370,223,223
"87432","Ntome_NODE_37197_length_306_cov_6","Nsylvestris_NODE_12727_length_1793_cov_31",96.405,306,11,0,1,306,584,279,1.33e-142,505,305,305
"87435","Ntome_NODE_37200_length_306_cov_5","Nsylvestris_NODE_30387_length_495_cov_11",88.98,245,25,2,62,305,276,33,1.87e-81,302,243,243
"87436","Ntome_NODE_37202_length_306_cov_5","Nsylvestris_NODE_17120_length_1347_cov_20",86.644,292,22,3,29,306,999,1287,4.02e-83,307,277,288
"87437","Ntome_NODE_37209_length_306_cov_4","Nsylvestris_NODE_22779_length_904_cov_160",95.395,304,13,1,1,304,216,518,6.22e-136,483,303,302
"87438","Ntome_NODE_37212_length_306_cov_4","Nsylvestris_NODE_5856_length_2791_cov_50",92.982,285,20,0,4,288,1892,2176,6.4e-116,416,284,284
"87439","Ntome_NODE_37215_length_306_cov_3","Nsylvestris_NODE_8988_length_2253_cov_11",94.578,166,9,0,1,166,259,94,4.11e-68,257,165,165
"87442","Ntome_NODE_37219_length_306_cov_3","Nsylvestris_NODE_12081_length_1860_cov_149",92.222,90,6,1,216,305,919,831,1.21e-28,126,89,88
"87443","Ntome_NODE_37221_length_306_cov_3","Nsylvestris_NODE_26892_length_678_cov_52",83.333,66,11,0,237,302,273,208,3.46e-09,62.1,65,65
"87446","Ntome_NODE_37226_length_306_cov_2","Nsylvestris_NODE_11399_length_1942_cov_20",94.983,299,15,0,1,299,1614,1912,4.84e-132,470,298,298
"87449","Ntome_NODE_37229_length_305_cov_334","Nsylvestris_NODE_7883_length_2423_cov_177",94.531,256,12,1,50,305,419,672,2.99e-109,394,255,253
"87450","Ntome_NODE_37230_length_305_cov_305","Nsylvestris_NODE_9496_length_2178_cov_201",96.721,305,10,0,1,305,94,398,1.02e-143,508,304,304
"87451","Ntome_NODE_37232_length_305_cov_27","Nsylvestris_NODE_26231_length_708_cov_52",99.636,275,1,0,1,275,275,1,4.76e-142,503,274,274
"87452","Ntome_NODE_37233_length_305_cov_9","Nsylvestris_NODE_26691_length_687_cov_201",91.883,308,13,2,1,305,270,568,4.93e-117,420,304,298
"87460","Ntome_NODE_37246_length_305_cov_4","Nsylvestris_NODE_139_length_7902_cov_57",85.614,285,36,4,24,303,2686,2402,3.12e-79,294,279,284
"87461","Ntome_NODE_37250_length_305_cov_3","Nsylvestris_NODE_25228_length_759_cov_5",91.148,305,10,7,1,305,239,526,2.31e-110,398,304,287
"87462","Ntome_NODE_37252_length_305_cov_3","Nsylvestris_NODE_8133_length_2383_cov_11",89.508,305,20,4,2,305,254,547,1.08e-103,375,303,293
"87465","Ntome_NODE_37260_length_305_cov_2","Nsylvestris_NODE_26782_length_684_cov_10",97.917,48,1,0,10,57,637,684,7.35e-16,84.2,47,47
"87466","Ntome_NODE_37262_length_305_cov_1","Nsylvestris_NODE_25774_length_730_cov_9",96.405,306,10,1,1,305,320,15,4.76e-142,503,304,305
"87467","Ntome_NODE_37263_length_304_cov_298","Nsylvestris_NODE_7535_length_2479_cov_221",99.342,304,2,0,1,304,1129,1432,1.67e-156,551,303,303
"87470","Ntome_NODE_37265_length_304_cov_227","Nsylvestris_NODE_4111_length_3199_cov_196",87.407,270,18,10,48,304,2830,2564,8.64e-80,296,256,266
"87474","Ntome_NODE_37267_length_303_cov_198","Nsylvestris_NODE_3469_length_3412_cov_96",87.843,255,8,7,1,254,280,48,3.12e-74,278,253,232
"87482","Ntome_NODE_37281_length_304_cov_6","Nsylvestris_NODE_17138_length_1345_cov_27",79.139,302,54,9,1,300,435,729,6.97e-51,200,299,294
"87483","Ntome_NODE_37283_length_304_cov_5","Nsylvestris_NODE_1968_length_4073_cov_83",92.434,304,18,1,1,304,33,331,8.16e-120,429,303,298
"87487","Ntome_NODE_37285_length_304_cov_4","Nsylvestris_NODE_11504_length_1930_cov_85",92.827,237,14,2,69,304,1311,1077,3.94e-93,340,235,234
"87488","Ntome_NODE_37286_length_304_cov_4","Nsylvestris_NODE_15721_length_1478_cov_18",91.667,180,14,1,1,179,380,201,2.45e-65,248,178,179
"87489","Ntome_NODE_37287_length_304_cov_3","Nsylvestris_NODE_5565_length_2850_cov_21",98.689,305,3,1,1,304,909,605,3.61e-153,540,303,304
"87493","Ntome_NODE_37291_length_304_cov_3","Nsylvestris_NODE_5754_length_2810_cov_24",91.915,235,15,3,73,304,2529,2762,1.1e-88,326,231,233
"87494","Ntome_NODE_37292_length_304_cov_3","Nsylvestris_NODE_11627_length_1916_cov_106",96.067,178,7,0,127,304,1916,1739,4.02e-78,291,177,177
"87495","Ntome_NODE_37293_length_304_cov_3","Nsylvestris_NODE_22118_length_948_cov_15",87.869,305,26,7,1,304,402,108,2.35e-95,348,303,294
"87496","Ntome_NODE_37294_length_304_cov_3","Nsylvestris_NODE_5360_length_2895_cov_159",91.398,279,16,3,3,280,2182,2453,1.08e-103,375,277,271
"87497","Ntome_NODE_37301_length_304_cov_2","Nsylvestris_NODE_34527_length_307_cov_3",93.534,232,12,2,74,304,1,230,1.09e-93,342,230,229
"87498","Ntome_NODE_37302_length_304_cov_2","Nsylvestris_NODE_436_length_6152_cov_57",92.434,304,23,0,1,304,1413,1110,1.75e-121,435,303,303
"87499","Ntome_NODE_37303_length_304_cov_2","Nsylvestris_NODE_13257_length_1731_cov_116",92.763,304,20,2,1,303,437,739,1.36e-122,438,302,302
"87513","Ntome_NODE_37315_length_303_cov_5","Nsylvestris_NODE_5078_length_2954_cov_99",89.251,307,25,7,1,303,842,540,2.99e-104,377,302,302
"87519","Ntome_NODE_37323_length_303_cov_4","Nsylvestris_NODE_3436_length_3426_cov_141",96.949,295,9,0,9,303,1346,1640,7.91e-140,496,294,294
"87520","Ntome_NODE_37326_length_303_cov_4","Nsylvestris_NODE_18997_length_1184_cov_53",83.513,279,34,7,1,278,1085,818,6.8e-66,250,277,267
"87524","Ntome_NODE_37345_length_303_cov_2","Nsylvestris_NODE_2361_length_3867_cov_20",82.667,225,36,3,81,303,3228,3451,8.98e-50,196,222,223
"87525","Ntome_NODE_37346_length_303_cov_2","Nsylvestris_NODE_31723_length_407_cov_4",95.05,303,15,0,1,303,9,311,2.86e-134,477,302,302
"87532","Ntome_NODE_37349_length_302_cov_298","Nsylvestris_NODE_2791_length_3666_cov_87",90.909,55,5,0,1,55,566,512,4.38e-13,75,54,54
"87533","Ntome_NODE_37350_length_302_cov_245","Nsylvestris_NODE_2541_length_3773_cov_203",97.682,302,7,0,1,302,518,819,4.68e-147,520,301,301
"87541","Ntome_NODE_37354_length_302_cov_71","Nsylvestris_NODE_12403_length_1826_cov_98",98.148,54,1,0,1,54,326,273,3.36e-19,95.3,53,53
"87552","Ntome_NODE_37361_length_302_cov_6","Nsylvestris_NODE_16358_length_1414_cov_75",85.354,198,17,6,1,196,1056,1243,3.22e-49,195,195,187
"87558","Ntome_NODE_37369_length_302_cov_5","Nsylvestris_NODE_84_length_8749_cov_18",91.456,316,12,2,1,302,4360,4674,4.88e-117,420,301,314
"87559","Ntome_NODE_37371_length_302_cov_5","Nsylvestris_NODE_28567_length_603_cov_6",97.701,261,6,0,42,302,603,343,6.22e-126,449,260,260
"87560","Ntome_NODE_37375_length_302_cov_5","Nsylvestris_NODE_28235_length_618_cov_15",95.918,98,4,0,1,98,388,485,1.17e-38,159,97,97
"87561","Ntome_NODE_37376_length_302_cov_4","Nsylvestris_NODE_15768_length_1473_cov_54",91.06,302,27,0,1,302,580,881,1.06e-113,409,301,301
"87562","Ntome_NODE_37380_length_302_cov_4","Nsylvestris_NODE_7355_length_2511_cov_233",97.368,38,1,0,1,38,1514,1477,2.63e-10,65.8,37,37
"87563","Ntome_NODE_37382_length_302_cov_4","Nsylvestris_NODE_11252_length_1957_cov_5",97.682,302,7,0,1,302,1259,1560,4.68e-147,520,301,301
"87564","Ntome_NODE_37383_length_302_cov_3","Nsylvestris_NODE_36735_length_257_cov_3",96.241,133,5,0,170,302,256,124,1.91e-56,219,132,132
"87565","Ntome_NODE_37392_length_302_cov_1","Nsylvestris_NODE_7_length_13493_cov_101",90.759,303,27,1,1,302,12734,13036,4.91e-112,403,301,302
"87566","Ntome_NODE_37393_length_302_cov_1","Nsylvestris_NODE_8767_length_2285_cov_28",95.374,281,13,0,22,302,57,337,2.24e-125,448,280,280
"87567","Ntome_NODE_37394_length_302_cov_1","Nsylvestris_NODE_10817_length_2012_cov_11",95.695,302,13,0,1,302,1075,774,4.74e-137,486,301,301
